ID_REF,GSM313235,GSM313236,GSM313237,GSM313238,GSM313239,GSM313240,GSM313241,GSM313242,GSM313243,GSM313244,GSM313245,GSM313246,GSM313247,GSM313248,GSM313249,GSM313250,GSM313251,GSM313252,GSM313253,GSM313254,GSM313255,GSM313256,GSM313257,GSM313258,GSM313259,GSM313260,GSM313261,GSM313262
325,7.96485,7.8498,8.1303,8.30165,7.89655,7.22225,7.9947,8.0428,7.9684,7.65075,8.00015,8.2835,8.05905,7.86555,7.8758,7.9848,7.89735,7.7066,7.9633,7.41205,7.58915,8.25005,7.66125,7.91875,7.68775,8.10755,7.3581,8.02165
326,8.01795,7.9801,7.46715,7.55845,8.31945,7.755,8.3488,9.608,7.86445,7.9553,8.2812,7.9076,8.1854,7.9403,7.9251,7.7018,7.7475,7.9826,8.00565,7.811,7.94675,8.23435,8.1289,7.84185,8.056,8.16905,7.8538,7.73715
327,10.3865,10.8715,10.4605,10.216,10.9595,10.555,10.445,10.424,10.4315,10.464,10.8555,10.224,10.7135,10.327,10.744,10.26655,10.4205,10.4285,10.9615,10.629,11.109,10.5485,9.8612,10.2905,10.5305,10.9585,10.6205,10.997
331,8.4277,8.9156,8.9382,8.9445,8.7258,7.70745,8.4429,8.73305,8.75975,8.33085,8.7519,8.994,8.7026,9.007,9.03485,9.01185,8.21265,8.27105,8.8014,8.2924,8.5293,8.89195,7.99625,8.5257,8.7225,8.78215,8.09115,8.81825
332,9.81345,9.37,9.61085,10.2975,9.51495,8.7461,9.57305,9.57685,9.48585,9.1644,9.53295,10.5845,9.3713,9.66465,9.21205,9.8258,9.09085,9.45385,10.1215,8.6193,10.1625,9.80025,9.0699,9.69735,9.7212,9.1657,8.68885,9.78555
333,7.63245,7.54495,7.7344,8.05585,7.5919,8.16215,7.4803,7.66555,7.3935,8.0866,7.46255,7.6983,7.7128,7.58415,7.49355,7.54625,7.7316,7.6229,7.7234,7.88045,7.73745,7.7086,8.49125,7.5062,7.78235,7.5877,8.19505,7.84335
337,6.8676,6.7686,7.0877,8.1815,6.80605,8.04355,7.14445,7.11225,7.2799,7.975,6.98445,6.82955,7.42795,6.7146,6.7798,7.20875,8.20265,8.0682,6.8834,7.29475,7.2384,7.3484,8.2567,7.02245,7.5968,6.8023,7.9042,6.79905
339,8.6869,8.91925,8.8432,8.86735,9.1041,8.0299,8.91925,8.758,9.1542,8.772,9.0141,8.7953,8.95975,8.7666,9.09265,8.86245,8.70755,8.5131,8.9519,8.4348,8.808,8.9883,8.0761,8.6521,8.9212,8.75245,8.15055,8.9264
343,9.47885,9.397,9.4663,9.91655,9.84575,9.1113,9.5997,9.7475,9.6084,9.47535,9.4262,9.6628,9.61035,9.143,9.5701,9.6273,9.51725,9.56205,9.8054,9.42995,9.85645,9.59735,9.0877,9.2964,9.6198,9.42115,9.05635,9.6879
345,6.88675,6.7831,7.13355,7.73205,6.9072,7.96025,6.998,7.1568,7.11305,7.6105,7.04575,7.21855,7.1073,6.86865,7.3184,7.2761,7.8402,7.5276,6.9751,7.36735,7.33945,7.18495,8.058,7.25405,7.64485,6.93435,7.8045,6.9288
356,8.6568,8.73175,8.6598,8.40925,8.8686,7.8078,8.62235,8.9853,8.7906,8.13855,8.70865,8.817,8.5508,8.6024,8.75015,8.4574,8.4594,8.37795,8.68055,8.33355,8.8107,8.40255,8.1532,8.6364,8.5047,8.9029,8.16215,8.91585
358,8.58375,8.35025,8.46085,8.81095,8.62975,7.5969,8.534,8.4622,8.75075,7.98165,8.99725,8.3304,8.49255,8.36725,8.67995,8.62965,8.22735,8.58595,8.70695,8.00575,8.3313,8.623,7.74905,8.2194,8.24745,8.36305,7.59775,8.70635
366,8.9875,9.0679,8.88605,8.95225,8.91255,7.978,8.96715,9.25475,8.95075,8.4957,9.2078,9.1318,8.58955,8.9984,8.74585,9.00145,8.2138,8.94795,9.2435,8.57055,9.0457,9.09045,8.0924,9.0657,9.0687,9.1008,8.3724,8.97455
374,7.14185,7.11945,7.0796,7.75705,7.01225,8.4558,7.28555,7.29645,7.11245,7.752,7.2003,7.5222,7.412,7.09525,7.5182,7.2132,7.81555,7.76545,7.1048,7.7931,7.5736,7.45045,7.99455,7.5184,7.69235,7.1136,8.3281,7.14465
376,7.96405,8.11365,8.0937,7.74595,8.30325,7.0068,8.0702,7.91745,8.1998,7.45195,8.3224,8.23775,8.79665,8.00455,8.323,7.883,7.98135,7.8474,8.4605,7.29485,8.0928,8.2458,7.51385,7.5579,7.9287,7.93645,7.21365,8.66815
377,9.22,8.71575,8.83225,9.0893,9.028,7.6596,9.2153,9.91575,9.24875,8.41765,9.0191,9.7976,9.0689,8.4955,8.8547,8.98785,8.3219,9.036,9.3058,7.89065,8.99735,8.84935,8.5415,9.4616,9.61035,9.0909,8.10655,8.72255
385,6.8388,6.74975,6.85675,7.365,6.7426,8.0086,6.89385,6.989,6.70175,7.506,6.98445,7.1336,7.1575,6.80355,6.9907,6.9216,7.4787,7.37125,6.7999,7.37695,7.24575,7.18615,7.8134,7.0105,7.4102,6.83915,7.8606,6.66365
386,8.93195,8.61025,8.98005,9.2409,8.9059,8.10175,8.6734,8.90875,8.87685,8.70935,9.00445,9.6209,9.12775,9.02195,8.89945,9.18245,8.4734,8.98375,8.8055,8.55165,9.10215,8.97005,8.326,8.68825,8.83675,8.6718,8.38625,8.8993
388,7.20605,7.2488,7.37405,8.08185,7.158,8.75435,7.06665,7.07785,7.10925,8.1602,7.1078,7.36565,7.5041,7.25785,7.27465,7.6735,8.36465,8.09545,7.29195,7.9153,7.71245,7.61855,8.79905,7.3314,7.9839,7.2901,8.78185,7.11815
390,9.4293,9.574,9.6589,9.5199,9.63235,10.20905,9.10325,9.2975,9.16335,9.9597,9.1496,9.08765,9.1072,9.1563,9.2924,9.0036,9.95215,9.74305,9.10375,10.06715,10.3175,9.19355,11.0845,9.1235,9.5631,9.60985,10.5709,9.5016
394,6.5964,6.5846,6.81045,7.2905,6.6023,7.73895,6.8494,6.76035,6.7593,7.3603,6.696,6.9466,7.13465,6.64175,7.18755,7.1268,7.4845,7.42795,6.74125,7.34205,7.11415,7.1127,7.8755,6.96635,7.5203,6.6204,7.83925,6.67975
397,6.64915,6.5364,6.74945,7.65575,6.7038,8.1048,6.806,6.8591,6.91745,7.4965,6.8163,6.81765,7.01105,6.50785,7.09455,6.7075,7.85955,7.60165,6.83275,7.45485,7.2265,7.18115,8.20385,6.74495,7.61525,6.716,8.14285,6.45475
401,8.4963,8.6413,8.4928,8.2994,8.24915,7.9346,8.1996,8.30415,7.9912,8.57455,7.97765,8.6692,8.6646,8.6993,8.52615,8.8671,7.9836,7.9177,8.4949,8.32565,8.05485,8.28105,8.4951,8.2071,8.2932,8.6693,8.23565,8.09805
402,11.898,11.1175,11.2835,11.5045,11.7865,11.9845,11.72,11.777,11.2845,11.802,12.139,11.59,11.8145,11.86,10.654,10.553,10.5455,11.416,12.2745,11.02,12.0995,11.1405,11.492,12.3495,10.066,11.685,11.7195,13.2825
403,7.1226,7.10005,7.22145,8.04505,7.1593,8.99825,7.3202,7.37255,7.3903,8.18615,7.3312,7.1754,7.2771,7.07705,7.66685,7.2132,8.04855,8.3308,7.24555,8.11845,7.86385,7.58055,9.00005,7.248,8.08645,6.99335,8.7652,7.22585
409,8.89865,8.7601,8.834,9.06875,8.7463,7.7888,8.794,9.0972,8.77725,8.44465,8.72665,8.8292,8.69625,8.72345,8.7876,8.6904,8.1825,8.52205,8.80855,8.2517,8.4623,8.793,8.02425,8.8126,9.01445,8.7933,7.8811,9.09555
411,8.6369,8.4979,8.58975,8.63785,8.4432,7.7134,8.74975,8.5472,8.54595,8.01575,8.4045,8.2601,8.0512,8.6645,8.23195,8.31865,7.54055,8.0808,8.2834,8.06685,8.25375,8.6789,7.8122,8.52235,7.0335,8.43675,7.70895,8.5451
413,7.75125,7.8298,7.48415,7.5475,7.9692,7.10595,7.63245,8.5722,8.02055,7.5112,8.1756,7.83845,7.46875,7.6004,7.71215,8.4334,7.27525,8.2167,7.99185,7.48795,7.3371,8.45965,7.3269,7.5606,7.6635,7.6642,7.2025,7.5412
416,8.35505,8.47165,8.2156,8.08185,8.08075,7.9255,8.3382,8.17385,8.22145,8.15635,7.78605,8.39895,8.55585,8.40795,8.47685,8.4324,8.13215,8.28815,8.1957,8.01175,7.8223,8.19335,8.1395,8.43605,8.2742,8.44585,7.9285,8.43485
418,8.68265,8.4836,8.4038,8.65675,8.7998,7.47475,8.69175,8.9356,8.756,8.16,8.92705,8.3048,8.6011,8.5457,8.57965,8.5974,7.87795,8.4243,8.7327,7.8475,8.3567,8.90785,7.7235,8.6475,8.2572,8.4735,7.3616,8.6023
424,7.65715,7.6272,7.61485,7.7959,8.089,8.1098,7.79045,7.8683,7.6629,8.12285,7.81645,7.84965,7.93425,7.52865,7.66685,7.7218,7.93615,7.89235,7.5748,8.04605,8.1768,7.73265,8.5348,7.58105,8.0357,7.8226,8.0864,7.5751
426,7.3965,7.50135,7.4976,8.2721,7.5064,7.9965,7.7712,7.5306,7.4568,8.2502,7.10185,7.2278,7.6529,7.3137,7.61075,7.2132,8.7307,8.5311,7.42215,7.85515,7.5674,7.666,8.8556,7.33915,7.93775,7.2565,8.3205,7.22945
433,8.5612,8.71185,8.55585,8.0453,8.91785,8.0416,8.4495,8.662,8.53145,8.1769,8.80555,8.56785,8.40845,8.6104,8.9188,8.73325,8.52875,8.36385,8.8572,8.3588,8.66525,8.71855,8.1274,8.5126,8.37775,8.5929,8.16405,8.577
435,7.8981,7.9556,7.8743,7.96785,7.86655,8.6749,8.03265,7.9066,7.99895,8.1305,8.05515,7.4516,7.46585,7.77295,7.9695,7.8551,8.44215,8.26785,7.95585,7.9837,7.8342,8.1188,9.0732,7.5862,8.0282,7.79175,8.59835,7.66995
441,7.1694,7.52735,7.2903,8.15985,7.3793,9.65025,7.5401,7.7179,7.4944,8.21445,7.59585,7.78245,7.5596,7.4919,7.4003,7.48705,8.65365,8.40175,7.4305,8.5267,8.06455,7.756,9.54485,7.4941,8.1688,7.41345,9.3178,7.22
442,6.64425,6.713,6.9196,8.4335,6.60405,10.0488,7.05495,7.28705,7.2622,8.04265,7.1315,7.1864,7.0317,6.79485,7.11805,7.01375,8.242,9.036,7.0888,8.3406,7.83325,7.68,9.2286,7.3125,8.4556,6.65505,9.657,6.4154
447,9.074,8.87225,8.96245,8.4417,8.8129,7.87735,9.17475,9.1592,8.7173,8.68095,8.65475,9.0107,8.14385,8.7919,8.5297,8.7117,8.0385,8.61025,8.76335,8.2489,8.389,9.18375,8.02065,8.89895,7.3238,8.87145,7.80365,8.63435
452,7.2003,7.1431,7.29095,8.06545,7.4343,8.92455,7.48115,7.62855,7.44685,7.89065,7.75435,7.29505,6.9768,7.32735,7.2254,7.46635,8.0882,8.4036,7.458,7.7028,7.5667,7.6813,8.6208,7.52925,7.8435,7.27425,8.3309,7.09025
453,8.0706,8.2658,8.2133,8.1688,8.21725,7.6963,8.21695,8.32585,8.2363,7.9243,8.36975,8.30885,8.4894,8.2159,8.59765,8.7803,8.58005,8.4387,8.74745,7.71465,7.96065,8.28575,8.2394,8.11,8.32605,8.12615,7.51765,8.3284
454,9.606,10.33255,9.82105,9.1516,9.84055,9.09895,9.56275,9.5512,9.39465,9.26245,9.5163,9.5428,9.2437,9.7624,10.16655,9.3716,9.23095,9.40205,9.83175,9.4506,9.86545,9.5585,8.85325,9.29325,9.22065,9.97715,9.3424,9.7439
456,8.87415,8.9615,8.90535,8.82305,9.09765,8.33205,8.68775,8.89925,8.8534,8.4035,9.0973,8.78065,8.78835,8.84515,9.15265,8.94005,8.8203,8.61025,9.09565,8.43155,9.0332,8.97205,8.35595,8.643,8.6249,8.9954,8.301,9.04105
457,14.6815,14.48,14.809,14.7785,14.427,14.4295,14.955,14.5075,15.037,14.2285,14.3485,14.378,14.018,14.5615,14.1915,14.398,14.2835,14.7545,14.642,14.4205,14.211,15.068,15.12,14.3085,15.146,14.989,14.322,14.938
459,8.2025,8.1917,8.3182,7.7546,8.11135,7.86915,8.2084,8.22225,7.95815,8.0428,7.5987,8.5478,8.3715,8.6156,7.9668,9.01375,7.68025,7.47905,8.2684,8.32255,7.85405,8.1238,7.666,8.2098,8.15635,8.69245,8.3909,8.11775
460,6.80535,6.70575,7.07435,7.2803,6.80815,8.506,6.9512,7.1301,7.0273,7.54835,6.9585,7.2561,6.93885,7.20925,6.979,7.10045,7.24995,7.20115,7.04705,7.75085,7.78265,7.4267,7.7416,7.27985,7.58715,6.90885,8.31,6.6051
461,7.8757,7.86325,8.03355,8.19525,8.17975,7.15275,7.9549,8.09055,8.14755,7.485,7.74395,8.0716,7.9202,7.75585,8.1052,7.9848,7.62315,6.9702,7.64245,7.35835,7.7938,8.06365,7.51505,7.75865,7.76575,8.1115,7.032,8.10405
464,6.86755,6.7831,6.934,7.3855,6.94465,8.4937,6.93285,7.09735,7.06195,7.381,7.19095,7.16005,6.97925,6.9406,6.90335,7.17505,7.28795,7.60165,7.1127,7.508,7.7285,7.3825,7.86305,7.2675,7.4607,6.9355,8.1356,6.6171
468,8.4937,8.13625,8.3876,8.68735,8.48085,9.58035,8.30725,8.40415,8.201,8.7506,8.1452,8.5147,8.4677,8.57675,8.45845,8.6185,9.244,8.54515,8.25055,8.9319,8.6325,8.25105,9.74715,8.2321,8.844,8.70185,9.5736,8.351
473,8.98365,9.32205,9.343,9.7371,10.7935,9.46225,9.59675,11.192,10.112,9.7675,10.982,10.104,9.50235,9.80925,9.9953,9.4859,9.3877,9.5802,10.051,9.0574,9.87275,10.252,9.22525,10.13175,11.4115,9.1517,9.00725,9.4957
474,8.7092,8.3559,7.3061,7.4285,8.34625,7.83435,8.4543,8.54065,8.46375,8.0414,8.4783,8.7837,8.68465,8.2156,8.5491,8.62425,8.26645,8.50815,8.4567,8.0659,8.50325,8.5618,8.40645,8.31785,8.3995,8.65425,8.2282,7.31615
477,8.7556,8.9594,8.93895,9.32755,8.93115,8.2701,8.56485,9.02275,9.1374,8.6128,9.01375,8.578,8.92685,9.0603,9.0381,9.15705,8.75455,8.71445,9.26955,8.343,8.5393,9.06005,8.42235,8.8212,8.5396,8.79985,8.3501,9.01385
479,8.35445,8.34675,8.3509,8.10715,8.24205,7.65635,8.12555,8.30895,8.0606,7.8136,8.27865,8.6651,8.18805,8.5014,8.27265,8.5821,7.88215,7.23955,8.499,8.0873,8.1486,8.15525,7.6386,8.1261,7.75175,8.34435,7.639,8.23685
480,8.33145,8.30565,8.2157,8.41725,8.30955,8.99155,8.4493,8.40495,8.4142,8.3167,8.2599,8.36205,7.90925,8.37885,8.16555,8.09745,8.1576,8.1373,8.19235,8.53135,8.63695,8.3333,8.83145,8.444,7.8894,8.40715,8.9021,8.18095
487,7.24785,7.3256,7.16735,8.10665,7.159,9.29495,7.229,7.34675,7.247,8.3014,7.20605,7.5832,7.5203,7.44495,7.26945,7.87985,7.95025,7.66265,7.31785,8.4376,8.1645,7.7086,9.02925,7.4955,8.2404,7.28465,9.4539,7.07085
491,10.54,10.23025,10.26835,10.4025,10.4415,10.1432,10.4845,10.368,10.201,10.647,10.0849,10.2925,9.5887,10.876,9.8972,10.41,9.29685,10.413,10.5565,10.675,10.0661,10.5615,9.9767,10.888,9.24985,10.155,10.505,10.0903
492,8.16395,7.6811,8.0026,7.9419,7.45585,7.3951,7.85935,7.36785,7.62265,7.3404,7.824,7.6103,8.01495,7.8435,7.77935,7.93055,7.76735,7.28225,8.3704,7.22185,7.7202,8.03215,7.4637,7.4062,7.35505,7.53895,7.22905,7.5237
495,6.68655,6.5762,6.6866,7.84965,6.74335,8.8127,6.8727,7.1105,7.11505,7.5812,6.9618,7.16055,6.9829,6.98395,6.84955,7.1268,7.8287,7.7656,6.96475,7.78255,7.593,7.48075,8.4973,7.0326,7.97055,6.741,8.8428,7.0918
497,7.761,7.66905,7.75185,7.73045,7.76505,7.01465,7.66095,8.02095,7.8321,7.23205,8.01695,7.6374,7.554,7.772,7.98465,7.9434,7.3847,7.2757,8.1174,7.29795,7.4821,7.6107,7.2526,7.71395,7.1838,7.4892,7.0077,7.8604
501,6.7659,6.80195,6.81015,7.5114,6.86695,8.3704,6.901,7.0222,7.09,7.3796,7.0971,7.22155,6.97575,6.84055,7.12975,7.2132,7.529,7.4437,6.8529,7.6699,7.50005,7.36265,7.9763,7.17535,7.61495,6.8711,8.18145,6.54235
508,12.38,11.746,11.1175,12.2585,12.3955,11.515,11.675,11.0585,11.846,12.009,12.2365,11.8405,13.478,12.7405,13.25,11.8355,13.897,12.3265,13.6025,12.7375,12.4675,11.2465,12.4765,12.6175,12.21,12.781,11.614,13.3435
514,9.89685,10.0053,10.1095,10.0488,10.209,9.3862,10.0045,10.0835,10.00185,9.78595,10.03775,10.2455,10.1705,10.0489,10.1342,10.0539,9.743,9.80935,10.348,9.6635,10.338,10.3285,9.4796,9.88885,9.75885,9.9823,9.81395,9.96625
515,8.10995,8.0166,8.124,8.2455,7.97305,7.25645,8.05435,8.159,8.0583,7.41725,8.1017,8.125,8.09795,7.94135,8.2635,7.94395,7.7995,7.34365,8.06465,7.4471,7.88595,8.09235,7.4904,7.97105,7.83655,7.8781,7.17145,8.2296
520,9.02945,8.9477,9.30375,8.7658,8.71335,8.0295,8.8423,8.8963,8.9124,8.6292,8.64835,9.19375,8.999,9.1998,9.02045,9.14945,8.2811,8.73355,8.9243,8.7684,8.7036,8.7944,8.4479,8.8329,9.1349,9.2079,8.6162,8.89295
521,9.30435,9.8251,9.4837,9.49885,11.1485,8.9909,9.5493,11.6225,9.23895,9.05055,9.65775,9.93405,9.77235,9.6105,9.61665,9.2558,9.4844,9.45005,10.01345,9.3553,9.4548,9.64015,8.8912,10.2795,9.1859,9.14745,8.7746,9.79665
522,8.7481,8.5456,8.90085,8.24495,8.29685,7.82485,8.41315,8.4524,8.32225,8.5275,7.96195,9.13505,8.9174,8.7527,8.7055,9.32805,8.0029,8.06745,8.77485,8.60155,8.1445,8.5935,7.87695,8.67645,8.8296,8.7332,8.2891,8.62145
525,6.51465,6.59915,6.77965,8.02185,6.73065,8.88795,7.00275,7.1851,7.03445,7.90315,6.87455,7.2739,7.1855,6.7337,6.9205,7.24825,8.90775,8.31135,6.96595,7.64875,7.39315,7.4222,9.1145,6.96465,8.18485,6.6344,9.08045,6.77175
526,8.362,7.8823,7.1204,7.5773,8.1273,8.78875,8.3573,8.52195,8.40165,8.55495,8.3592,8.6527,8.83625,7.74455,8.3116,8.21495,8.581,7.8535,8.02035,8.5695,8.73425,8.18055,8.8807,8.18585,8.01545,8.69425,9.24475,6.8592
527,8.28745,8.26625,8.2549,8.0237,8.49905,7.24405,8.3409,8.35525,8.34675,7.50675,8.51785,7.7863,8.2852,8.18665,8.46035,8.31495,7.61715,7.54395,8.33815,7.68425,7.92845,8.56015,7.61185,8.0879,7.84855,8.23795,7.333,8.3279
528,9.8065,9.7423,9.57725,10.03525,9.8196,9.4524,9.7369,9.79665,9.97965,9.4516,10.34,9.86955,10.0552,9.87545,10.09645,10.1614,10.1217,10.03455,10.37,9.79395,9.99015,10.326,9.37325,9.35955,9.828,9.7569,9.64135,9.99865
534,8.7596,8.7618,9.31785,9.61655,8.31085,8.45465,9.0439,9.1038,9.005,8.82355,8.28005,8.8654,8.61165,8.6947,9.08655,8.94095,9.28605,8.90705,9.0246,8.5911,8.33915,9.0251,8.9116,9.06515,9.1729,8.618,8.73915,9.257
538,7.2677,6.77845,7.60145,8.05085,6.82375,8.39435,6.9292,7.3891,7.09515,7.6595,7.0505,7.343,7.2118,7.06515,7.11805,7.4714,8.0944,7.47905,7.0607,7.37925,7.6484,7.6555,8.0222,6.97485,7.75585,6.73055,8.32895,6.7933
539,7.08755,7.30995,7.1608,7.69765,7.3988,7.9285,7.47775,7.55935,7.36595,7.57015,7.628,7.3976,7.2284,7.1952,7.0609,7.3389,7.5025,7.58185,7.4272,7.59185,7.53445,7.4715,7.95375,7.358,7.62335,7.2524,7.99115,7.2355
540,7.8838,8.1712,8.40815,7.80095,7.72935,7.11785,8.2229,7.86495,7.75125,7.8494,7.5901,8.20165,8.24365,7.78455,8.29145,8.19035,8.1624,7.72365,8.0155,7.63055,7.3522,8.3086,7.3412,7.7492,7.9401,8.08745,7.27455,8.04765
542,9.0851,9.13265,9.11225,9.1454,9.20635,8.2385,9.2302,9.17345,9.10295,8.79845,9.4692,8.64245,9.0097,8.88315,9.14975,9.1128,8.5426,9.1727,9.31405,8.51825,9.00575,9.36055,8.4178,8.9412,8.93985,8.96825,8.2134,9.12365
543,10.2585,10.6065,10.2485,10.6425,11.316,10.923,10.331,11.2225,10.547,11.0015,11.019,10.7995,10.5675,10.595,10.944,10.603,10.1323,10.532,11.2005,10.7635,10.7355,10.882,11.0445,10.7365,11.439,10.308,10.191,10.443
544,6.9303,7.0191,7.49185,8.52315,6.969,9.85575,7.1838,7.4381,7.50945,8.49345,7.28385,7.5458,7.4259,7.208,7.19995,7.15775,8.8468,8.8389,7.1963,8.6639,8.12685,7.71215,9.70435,7.6044,8.4831,7.11115,9.7955,7.12975
546,10.5845,10.534,10.657,11.1065,10.5855,10.0857,10.7665,10.913,10.814,10.5535,10.578,11.158,10.537,10.6855,10.5985,10.69,10.662,10.705,10.9405,10.483,10.7115,11.0525,10.7205,10.827,10.0935,10.412,10.56,10.5705
548,9.86395,9.54705,9.9377,9.93315,9.3944,9.2002,9.98505,10.0168,9.73455,9.4593,9.40295,10.122,9.26675,9.75415,9.23755,9.4231,9.21985,9.6508,9.59075,9.232,9.64315,9.7637,9.62935,9.79675,8.75665,9.69865,9.42845,9.70215
549,9.1931,8.95895,8.71105,8.65645,9.0724,8.80545,9.272,9.34765,8.9174,8.7681,9.45295,9.2797,8.67855,9.3662,8.74585,8.8333,8.4711,9.06755,9.0016,8.93065,9.6111,9.1209,8.6311,9.2187,7.90465,9.28935,8.64415,8.80955
556,12.9255,12.779,13.042,13.2905,12.983,12.721,13.0715,13.0595,13.326,12.7375,13.143,12.2235,12.0515,12.714,12.7295,12.545,12.956,12.931,12.7905,12.5895,12.9935,12.8985,12.315,13.0125,13.001,12.6545,12.6985,12.822
562,13.3825,13.084,12.614,13.7315,13.706,13.189,12.786,12.972,13.2725,13.095,13.184,13.9625,13.264,13.213,13.3285,13.542,12.8405,13.1735,13.7275,13.081,13.4025,13.664,13.803,13.5695,13.7925,13.402,13.0005,13.107
564,9.1072,9.11615,8.9491,8.84155,9.1656,8.1678,9.25085,9.0918,8.97235,9.1845,8.6927,8.85085,8.7448,8.8057,8.8086,8.9291,8.37995,8.76875,8.9385,8.38525,9.1463,9.07115,8.4825,8.9575,9.1711,9.1859,8.3926,8.87845
567,6.94045,6.7321,6.8147,7.4522,6.589,7.7321,7.18225,6.97935,6.9745,7.39685,6.84365,7.17195,7.3853,6.70355,7.39265,7.1268,7.7055,7.64045,6.9446,7.29575,7.28015,7.20425,7.85855,6.8158,7.4407,6.8584,7.8486,6.66365
574,8.10975,8.1667,7.9868,7.996,8.1674,8.7471,7.92995,8.10675,8.04945,8.62295,7.82035,8.48695,7.8754,8.32205,8.05355,8.4383,8.388,7.6091,8.08515,8.5461,8.4057,8.08485,8.35695,8.4043,8.3037,8.14715,8.8452,7.89235
579,8.1044,8.3234,8.1838,8.03935,8.30695,8.3026,8.21585,8.0767,8.0137,8.36805,7.98705,8.7259,8.5313,8.29415,8.4254,8.6215,8.5988,8.0786,8.3268,8.50245,8.36035,8.17735,8.45855,8.2809,8.5836,8.413,8.56995,7.9209
581,7.8062,7.93575,7.6274,7.9879,7.88205,9.1165,7.9616,7.8877,7.725,8.41415,8.0598,8.0317,8.1683,7.8138,8.02265,8.2002,8.4283,8.1409,7.9102,8.62195,8.40425,7.94725,9.00175,8.09575,8.1664,8.0814,9.19575,7.6214
582,7.172,7.26805,7.3266,7.37645,7.729,7.78155,7.2346,7.23975,7.12815,7.41345,6.83125,7.1565,7.09125,7.0712,7.3723,7.05155,7.5065,7.29225,7.15765,7.524,7.8726,7.3237,7.95665,7.0794,7.44645,7.16145,7.9095,7.6412
584,6.3442,6.56745,6.64355,7.59545,6.3133,7.95215,6.7094,6.8439,6.8209,7.5187,6.6749,6.91405,6.97575,6.47285,7.2254,7.20875,7.60175,7.89845,6.46665,7.06465,6.94335,7.00805,7.9242,6.8158,7.5402,6.4399,7.95485,6.63095
586,8.5216,8.0372,8.2938,8.6192,8.3627,7.41125,8.3382,8.4769,8.43805,7.85375,8.52065,8.23395,7.83055,8.1759,8.13055,8.45255,7.9548,8.13365,8.35725,7.5223,7.91945,8.4267,7.715,8.0833,8.4496,7.94245,7.107,8.3089
589,8.92945,8.23145,8.15625,8.73725,8.47395,8.04905,8.61245,9.27125,8.64945,8.0667,8.57255,9.5851,7.8569,8.35395,7.99215,8.3757,7.79745,8.31115,8.14035,7.991,8.4551,8.78235,8.3331,9.33665,7.52765,8.6378,8.1279,8.6616
590,7.20985,7.099,6.9806,7.9841,7.2177,8.91425,7.36355,7.52195,7.3479,8.03555,7.4876,7.46595,7.42795,7.13495,7.18755,7.4714,8.49365,8.1409,7.2414,8.1127,7.7116,7.61945,8.78485,7.43775,8.1222,7.204,9.0441,7.0918
604,8.02185,7.89105,8.03365,7.7179,8.1114,6.9344,8.093,8.0498,7.9967,7.4069,8.09105,7.97615,8.0566,7.92965,7.9993,7.84185,7.5559,7.62825,7.9204,7.5397,7.7743,8.1301,7.45625,7.61395,7.84715,8.05345,7.2256,8.053
606,11.0175,10.875,10.384,10.437,10.69,10.43,10.8585,10.743,11.0095,10.6115,11.178,9.95035,10.8975,10.361,10.731,10.859,10.748,10.947,10.786,10.359,10.7115,11.0015,9.45045,10.4355,10.3245,10.5975,10.26,10.6665
607,7.11175,7.21665,7.0467,7.75705,7.29405,7.8463,7.30515,7.22795,7.45215,7.7685,7.2718,7.3617,7.3274,7.1645,7.27465,7.54065,7.9566,8.10505,7.0815,7.7493,7.4867,7.31815,8.08435,6.8386,7.59965,7.1662,7.9928,7.20285
608,8.63895,8.6744,8.47675,8.44575,8.5284,7.80535,8.68945,8.6676,8.62195,8.31585,8.7413,8.84145,8.55785,8.68495,8.65665,8.8519,8.17315,8.58505,8.66225,8.36995,8.51175,8.8451,8.0313,8.49755,8.26435,8.73155,8.109,8.165
611,7.60795,7.6664,7.8041,7.8675,7.55225,7.75875,7.597,7.5689,7.5315,7.98635,7.64275,7.836,7.6942,7.66175,7.9104,7.91085,7.96485,7.93605,7.60985,7.58265,7.62545,7.553,8.19995,7.4038,7.78195,7.71445,8.0102,7.3649
615,8.8476,8.701,9.0123,8.56955,8.70285,7.4613,8.86265,8.72,8.6577,8.3292,8.44225,9.1759,8.712,8.859,8.74035,8.79905,7.9344,8.29515,8.64625,8.16725,8.35215,8.4209,7.78875,9.0112,8.1466,8.61415,7.8065,8.76595
632,8.56265,8.6277,8.70045,8.06735,8.7861,8.589,8.69855,8.30055,8.41965,8.2286,8.78205,7.7342,9.242,8.85275,9.3299,8.0235,9.00975,8.2978,8.45195,8.2578,9.0272,8.43795,7.99945,9.0044,8.0179,8.93005,8.06465,9.46195
641,9.1232,8.8487,9.0463,9.4334,9.23235,8.117,9.20655,9.17315,9.2555,8.6896,9.253,9.04715,9.2595,8.8714,9.3265,9.1577,9.22005,9.27535,9.3199,8.4652,9.06595,9.1406,8.4307,8.8917,9.07835,8.96795,8.2336,9.1878
643,11.2915,11.033,10.7035,10.2616,10.4789,10.15405,10.918,10.6255,10.3108,10.29695,9.89095,11.19,10.31505,11.2995,11.0575,10.8065,10.20165,10.622,10.49515,10.857,10.10135,11.0805,10.20805,11.073,10.3872,10.6356,10.6845,10.8005
