ID_REF,GSM18403,GSM18404,GSM18405,GSM18406,GSM18407,GSM18408,GSM18409,GSM18410,GSM18411,GSM18412
X85134_rna1_at,65.7,44.3,88.6,83.9,50.6,104.7,100.1,98.3,50.5,5.1
X85137_s_at,0,0,0,0,0,0,0,0,0,0
X85178_at,11.8,9.1,11.9,14.6,14,18.8,15.3,11.8,15.4,24.2
X85237_at,146.2,162.9,149.4,133.1,278.3,154.5,135.6,237.3,176.2,166.3
X85372_at,445.5,625.8,631.4,860.6,393.4,352.7,464.3,368.6,306.7,394.4
X85373_at,0,0,0,0,0,0,0,0,0,0
X85545_at,0,0,0,0,0,0,0,0,0,0
X85740_at,21.1,15.6,20.7,14.8,17.9,17.6,33,14.6,14,13.4
X85750_at,0,0,0,0,0,0,0,0,0,0
X85753_at,114.5,92.6,78.6,110.7,150,169.5,163.9,174.9,93.5,114.9
X85781_s_at,81,59,154.3,123,75.7,100.9,114,65.7,109.5,126.8
X85785_rna1_at,1604.4,3050.2,1648,989.9,1493.2,593.5,1537.9,1676.8,810.6,2309.8
X85786_at,0,0,0,0,0,0,0,0,0,0
X86012_at,120.1,121.3,123.2,111.1,150.8,77.3,64.3,91.4,48.7,128.3
X86018_at,763.3,799,639.5,397.6,843.3,832.6,953.3,1173.6,758.1,725.7
X86019_at,0,0,0,0,0,0,0,0,0,0
X86098_at,0,0,0,0,0,0,0,0,0,0
X86163_at,0,0,0,0,0,0,0,0,0,0
X86371_s_at,97,106.4,166,123.9,97.1,149.2,197,144.8,110.4,181.8
X86400_at,0,0,0,0,0,0,0,0,0,0
X86401_s_at,0,0,0,0,0,0,0,0,0,0
X86428_s_at,145.4,24.2,25.2,21.4,76.1,39.9,28,21.6,22.4,30.1
X86564_at,0,0,0,0,0,0,0,0,0,0
X86570_at,13.3,14.5,17.2,19.3,10.5,16.6,14.5,18.3,16.5,13
X86681_at,0,0,0,0,0,0,0,0,0,0
X86691_at,0,0,0,0,0,0,0,0,0,0
X86693_at,7175,8233.6,8676.3,6364.5,6884.4,4716.8,2291.1,5649.2,4007.7,4868.1
X86779_at,616,723.4,779.8,763.8,593.1,610.4,786,758.1,752.7,845.1
X86809_at,0,0,0,0,0,0,0,0,0,0
X86816_at,4.8,6.5,4,16.2,4.5,2.6,40.4,2.6,4.8,17.7
X87159_at,0,0,0,0,0,0,0,0,0,0
X87160_at,0,0,0,0,0,0,0,0,0,0
X87176_at,0,0,0,0,0,0,0,0,0,0
X87211_at,17.3,35.5,60,28.3,31.9,32.3,105.2,33.5,80.7,73.3
X87212_at,0,0,0,0,0,0,0,0,0,0
X87237_at,312,340.5,241.8,344.5,277.3,200.4,299.4,327.3,401.2,341.9
X87241_at,0,0,0,0,0,0,0,0,0,0
X87342_at,0,0,0,0,0,0,0,0,0,0
X87344_cds10_at,56.8,28.3,243.3,133.6,132.5,427.7,217.3,58.2,269.1,135.9
X87344_cds10_r_at,487.2,887.3,1259.4,597,608.3,2069.2,1347.7,1159.3,890.4,694.4
X87613_at,188,112.8,103.8,146,186.6,168.9,169.2,207.6,126.5,78
X87767_at,9.1,12.4,5.2,7.1,9.5,9.6,7.3,6.1,6.3,16
X87838_at,0,0,0,0,0,0,0,0,0,0
X87843_at,122.3,168.9,154,195.4,190.9,132.9,246.2,258.8,148.4,149
X87852_at,16.2,18.6,16.7,9.1,96.4,86.3,63.6,105.1,72.8,127
X87870_at,0,0,0,0,0,0,0,0,0,0
X87871_s_at,15.4,84.4,79.3,41,52.2,16.6,111.1,126,30.2,111.7
X87904_at,0,0,0,0,0,0,0,0,0,0
X89059_at,0,0,0,0,0,0,0,0,0,0
X89066_at,0,0,0,0,0,0,0,0,0,0
X89067_at,0,0,0,0,0,0,0,0,0,0
X89101_s_at,38.8,194.6,124.9,107.8,145.5,137.2,27.7,97.5,52.3,26.3
X89109_s_at,677.9,1191.8,215,559.6,1112,1169.6,647.8,271.9,437,678.3
X89211_at,118,87.1,122.2,100.6,113.8,216.2,208.3,168.5,111.9,162.5
X89267_at,387.3,355,617.6,395.2,413.5,663.3,706.1,635.5,530.8,420.5
X89398_cds2_at,270.4,169.1,258.2,161.2,260.3,269.3,219.3,191.2,223.8,181.7
X89399_s_at,0,0,0,0,0,0,0,0,0,0
X89416_at,817.6,1023.6,1126.7,1100.2,713.7,702,886.9,1123.7,982.5,840.1
X89426_at,0,0,0,0,0,0,0,0,0,0
X89430_at,0,0,0,0,0,0,0,0,0,0
X89576_at,23.8,28.5,32.9,32.8,45.6,20.8,33.7,28.7,22.9,37.9
X89750_at,0,0,0,0,0,0,0,0,0,0
X89894_at,0,0,0,0,0,0,0,0,0,0
X89960_at,125,51.4,73.6,113.9,66.6,68.7,190.1,78.8,93.6,165.4
X89984_at,20.4,57.6,19.2,46.8,21.9,13.7,24.3,22,44.7,12.8
X89985_at,0,0,0,0,0,0,0,0,0,0
X89986_s_at,62.2,19.3,15.8,34.3,10.3,65,60.6,59.1,27.8,30.9
X90392_at,0,0,0,0,0,0,0,0,0,0
X90530_at,124.7,109.7,108.6,93.5,99.4,150.2,92.1,130.5,98.2,90.3
X90568_at,0,0,0,0,0,0,0,0,0,0
X90761_at,92.2,53.2,92.1,84.6,84.1,138.1,102.3,152.5,43.3,31.8
X90763_at,37.5,64.5,89.2,88.2,77.3,82.6,133.4,93.5,86.8,98.9
X90780_rna1_at,36.7,17.7,9.7,33.1,17,62.7,10.4,53.4,12.5,16.9
X90824_s_at,0,0,0,0,0,0,0,0,0,0
X90828_at,17.1,11.6,27.3,17.2,16,37.7,18.9,96,23.5,14.6
X90840_at,0,0,0,0,0,0,0,0,0,0
X90846_at,0,0,0,0,0,0,0,0,0,0
X90846_s_at,0,0,0,0,0,0,0,0,0,0
X90857_at,0,0,0,0,0,0,0,0,0,0
X90858_at,682.8,1532.7,792.7,1414.1,834.8,575.2,1246.9,793.7,910.4,1522.2
X90872_at,982.5,1122.3,612.7,1379.5,790.1,635.9,650.5,581.3,592.9,955.4
X90908_at,62.7,71.4,62.4,364.5,50.6,204.3,51.5,260.6,109.9,36.1
X90976_s_at,17.4,17.5,13,42.1,21.5,44.8,48.2,43,56.5,79.3
X90978_at,52.7,82.2,66.4,39.6,31.8,93.3,162.9,127.5,65,115.5
X90999_at,411.2,391.7,417.5,273.1,413.2,347.9,327.9,477.1,376,489.5
X91103_at,21.7,43.5,14.4,29.3,28,4.3,39.1,18.8,32.9,27.5
X91117_rna1_at,20.2,27.5,66.9,16,11.3,47.2,109.7,46.6,23.1,30.9
X91141_at,69.4,7,33.9,48.1,53.7,35,63.2,119.1,33.6,5.3
X91148_at,0,0,0,0,0,0,0,0,0,0
X91196_s_at,35.4,3.7,16.7,15.4,11,56.6,55.2,38.9,46.8,34.5
X91220_at,2.2,8.8,3.7,8.3,10.7,6.4,15.6,16.9,21.7,11.4
X91247_at,0,0,0,0,0,0,0,0,0,0
X91249_at,0,0,0,0,0,0,0,0,0,0
X91257_at,2430.1,2445.8,2189.5,3114.4,2282.6,1314.6,1854.1,1830.8,1704.8,1734.3
X91348_at,9.5,15.3,19,16.9,15.4,21.7,24.2,19.6,16.8,28.2
X91504_at,0,0,0,0,0,0,0,0,0,0
X91648_at,0,0,0,0,0,0,0,0,0,0
X91653_s_at,24,11.8,31.1,30.4,25,2.7,25.3,34.2,7.3,12.4
X91788_at,0,0,0,0,0,0,0,0,0,0
X91809_at,0,0,0,0,0,0,0,0,0,0
X91868_at,0,0,0,0,0,0,0,0,0,0
X91911_s_at,248.4,202.4,227.9,162,313.6,340.3,244.9,409.7,162.5,190.3
X91992_at,0,0,0,0,0,0,0,0,0,0
X92098_at,483.4,793.3,255.8,739.1,384.1,403.5,273.8,661.1,367.8,628
X92106_at,0,0,0,0,0,0,0,0,0,0
X92110_at,101.9,88.7,159.5,153.3,113.7,283.5,264.6,249.1,163.6,115.4
X92368_at,32.8,21.1,14.8,5.8,26.8,38.3,22.6,30.9,23,40.9
X92396_at,0,0,0,0,0,0,0,0,0,0
X92475_at,401.1,234.5,251.1,319.1,377.9,366.7,216.8,235.7,329.3,333.1
X92493_s_at,388.5,251.5,390.5,142,194,220.7,184.4,330,221.2,169.7
X92518_s_at,118,104.5,234.3,163.6,115.1,263.7,320.5,208.3,220.6,133.6
X92521_at,220.2,349.7,337.4,292,588.2,251.3,950.6,1242.7,842.8,977
X92689_at,54.5,91.5,42.6,144.3,88,141.3,135.2,215,107.3,80.9
X92715_at,112.3,131.1,116.1,125.3,96.8,169.1,112.5,129.6,87.7,139.4
X92720_at,603.7,523.9,343.2,791.1,522,398,271.9,316.7,409.7,305.9
X92744_at,79.3,103.9,72.1,40.7,147.9,129.6,152.7,172.7,123.1,87.9
X92762_at,0,0,0,0,0,0,0,0,0,0
X92814_at,760.8,707.3,757.5,493.4,673.1,243.2,295.5,412,472.6,388.1
X92896_at,767.8,911,735.2,663.7,794,672.3,728.5,671.2,765.5,714.6
X92972_at,358.3,218.8,203.7,217.5,319.1,278.4,252.6,359.2,309.6,182.1
X93017_at,10,16.8,6,4,12.4,8.4,14.9,8.3,6.4,6.9
X93036_at,1432.1,780.9,764.6,1279.2,802,1228.7,903,1215.8,1203.8,1439.3
X93498_at,133.6,86.9,100.6,126.9,90.3,77.8,119.5,167.3,93.2,82.6
X93499_at,387.4,452,222.1,378.5,336.2,284.4,322.9,373.1,310.2,386.7
X93510_at,14.2,7.9,18.4,88.5,11,28.5,96.6,308.7,12,230.4
X93511_s_at,145.4,106.8,158.2,101.3,144.2,132.1,77.6,103,104.7,82.3
X93512_at,46.6,15.8,26.3,30.2,53.5,34.9,50.7,49.7,39.3,59.4
X93920_at,0,0,0,0,0,0,0,0,0,0
X93921_at,0,0,0,0,0,0,0,0,0,0
X93996_rna1_at,509.1,451.2,333.9,341.4,475,503.5,468,407.7,444.1,467.2
X94232_at,0,0,0,0,0,0,0,0,0,0
X94333_at,161.7,218.6,27.5,129.8,96.2,462.9,196.7,280.2,172.7,100.1
X94453_at,0,0,0,0,0,0,0,0,0,0
X94563_xpt2_r_at,257.6,136.5,295.3,175.3,378.6,110.9,32,45.9,98.3,138.1
X94612_at,0,0,0,0,0,0,0,0,0,0
X94628_rna1_s_at,9.7,9.8,16.4,13.1,34.1,13.9,16.4,25.4,28.7,59.4
X94629_at,2.6,4.2,2.9,3.3,2.8,3.4,5.3,3.3,5.2,4.6
X94703_at,105.2,82.8,68.8,99,178.9,123.2,112.8,106.2,58.9,97.4
X94754_at,548,702.5,520.5,1462.2,706.4,514.8,665.4,596.9,441.7,660.4
X94910_at,1108.3,1024.8,514.2,658.7,889.5,818.8,573.7,333,895.2,539
X95073_at,119,118.5,72.4,65.6,81.7,98.3,74.1,111.3,75.8,104.6
X95095_at,0,0,0,0,0,0,0,0,0,0
X95097_rna1_s_at,50.6,31.6,133.6,75.8,74,99.8,174.4,35.8,29.3,139.5
X95152_rna1_at,25.7,21.2,13.9,15.6,24.1,24.1,37.2,38.3,6.1,6.7
X95190_at,82.9,76.3,137.2,29.7,145.7,229.1,36.1,97.7,114.8,149.5
X95191_at,67,101.8,127.6,122.8,96.7,171.2,97,208.9,116,231.5
X95237_at,0,0,0,0,0,0,0,0,0,0
X95239_at,0,0,0,0,0,0,0,0,0,0
X95240_s_at,0,0,0,0,0,0,0,0,0,0
X95289_at,0,0,0,0,0,0,0,0,0,0
X95325_s_at,870.4,1757.1,1138.8,1636.3,1104.3,886.4,1727.1,1706.4,1384.1,2148.1
X95384_at,106.9,119.1,91,80.6,58.8,51.8,73.5,53.1,51.1,52
X95404_at,0,0,0,0,0,0,0,0,0,0
X95406_at,12.8,38,18.9,17.5,45.8,8.6,15.4,16.7,11.6,14.7
X95425_s_at,29.9,8.5,3.2,3.3,5.6,3.3,10.2,6.9,6.9,10.9
X95463_s_at,14.6,15,13.7,14.2,11.2,14.5,24.4,16.7,15,13.9
X95525_at,0,0,0,0,0,0,0,0,0,0
X95586_at,935.1,1463.7,800.4,1098.9,910.9,688,769.8,935.7,696.7,745.8
X95592_at,135.2,106.5,95.4,135.5,88.3,114.4,174.4,133.7,103.2,124
X95632_s_at,0,0,0,0,0,0,0,0,0,0
X95648_at,0,0,0,0,0,0,0,0,0,0
X95654_at,5.7,4.7,8.8,5.5,9.3,4.6,43.3,8.2,6.9,17.2
X95677_at,0,0,0,0,0,0,0,0,0,0
X95715_at,0,0,0,0,0,0,0,0,0,0
X95735_at,1812.7,2036,2320,2638,3409.4,1528.4,2796,2088.8,1709.2,3327.6
X95808_s_at,309.7,180.9,256.5,214.6,261.1,450.8,270.2,311.1,326.8,329.2
X95826_at,18.9,11,47.5,18.6,15.6,6.2,53.7,17.5,14.8,18
X95876_at,0,0,0,0,0,0,0,0,0,0
X96381_rna1_at,527.7,187.7,483.6,274.4,568.4,647.5,528.9,458.9,358.9,361.7
X96401_at,34.1,48.3,107.1,121.2,72.1,140.7,56.5,77.9,91,83.7
X96484_at,0,0,0,0,0,0,0,0,0,0
X96506_s_at,532.2,509.2,380.4,453.4,463.7,346.8,478,377,397.6,454.1
X96584_at,0,0,0,0,0,0,0,0,0,0
X96586_at,0,0,0,0,0,0,0,0,0,0
X96698_at,0,0,0,0,0,0,0,0,0,0
X96719_at,1922.7,1151.3,789.7,614.5,1513.6,463.8,391,684.8,599.5,450.4
X96752_at,0,0,0,0,0,0,0,0,0,0
X96753_at,0,0,0,0,0,0,0,0,0,0
X96754_at,0,0,0,0,0,0,0,0,0,0
X96783_rna1_at,126.3,66,273.4,233.1,170.8,272.4,407.4,309,266,206.8
X96849_at,0,0,0,0,0,0,0,0,0,0
X96924_rna1_at,1530.9,1397.8,529.6,934.7,1041.2,1287.6,1432.2,927.3,2165.3,1220.5
X96969_at,0,0,0,0,0,0,0,0,0,0
X97058_at,0,0,0,0,0,0,0,0,0,0
X97064_at,73.6,66.9,20.9,54.5,81.2,78.6,90,115.2,46.6,54.3
X97065_at,346.7,558.5,291.5,523.3,428.8,245.8,321.6,626.3,251.2,306.7
X97074_at,933.7,1496.4,870.4,677.8,815.6,517.6,682.1,506,591.3,879.3
X97160_rna1_at,428.2,391,489.2,407.2,510.4,431.3,572.5,510.9,524.2,497.4
X97198_at,0,0,0,0,0,0,0,0,0,0
X97230_f_at,47.4,22.5,53.7,56,73.2,49.2,177.9,87.2,38.2,32.9
X97249_at,98.1,115,100.4,101.3,59.2,121.5,196.6,108.4,76.8,174.9
X97261_at,0,0,0,0,0,0,0,0,0,0
X97261_r_at,0,0,0,0,0,0,0,0,0,0
X97267_rna1_s_at,667.9,387.5,362.2,341.2,453.4,479.2,270.8,263.5,467.8,428.4
X97301_at,11.3,13.9,13.9,13.9,32.5,21.9,17.3,17.8,30.1,22.3
X97302_at,88.9,112.6,170.7,109.4,79.9,106.3,152.7,83.4,126.9,78.4
X97303_at,197.3,209.1,140.9,181.9,147.8,115.8,24,236.7,295.8,10.6
X97324_at,526.2,1596.1,499.7,529.3,668.8,298.3,805,639.5,470.5,362
X97335_at,0,0,0,0,0,0,0,0,0,0
X97444_f_at,223.4,313.3,202.9,296,176.5,329.9,252.6,350.3,184.6,310.6
X97544_at,404.1,567.7,414.3,894.4,424,343.9,450.8,628,306,213.8
X97630_at,283,228.5,264,117.7,308.3,550.3,463.9,431.5,260.1,289.1
X97671_at,0,0,0,0,0,0,0,0,0,0
X97674_at,36.9,103,35,87.6,109.6,124.3,85.9,82.9,80.9,114.9
X97675_rna1_at,21.9,3.9,13.6,81.8,5.6,11.8,4.1,39,5.1,32.3
X97748_s_at,323.2,1584.5,382.5,942.5,379.9,275.1,1009.3,1126.6,297.6,524.9
X97795_at,68.9,30.4,50.3,44.7,44.4,37.3,40.1,32.3,32.3,53.1
X98001_at,386.6,448.6,348.2,412.9,413.7,289.2,348.5,357.9,248.8,237.4
X98085_at,0,0,0,0,0,0,0,0,0,0
X98172_at,0,0,0,0,0,0,0,0,0,0
X98176_at,0,0,0,0,0,0,0,0,0,0
X98178_s_at,28.7,55.1,3.3,6.5,7.5,43.2,81.9,30.5,36.4,13.5
X98206_at,44.8,7.5,37.4,9.1,36,10.7,26.4,11.5,55.2,8.1
X98225_at,43.8,88.3,22.5,20.1,77.7,15.1,26.6,61.7,7.6,26.5
X98248_rna1_at,476.9,266.7,233.9,187.4,394.4,316.6,274.1,354.6,279.4,320.9
X98253_at,0,0,0,0,0,0,0,0,0,0
X98258_at,33.5,34.7,42.4,32.3,42.1,76.8,60,48.3,47.3,22.3
X98260_at,168.2,225.2,267.1,383.4,277.2,251.3,408.7,459.9,313.9,286.8
X98261_at,203.6,332.3,363.5,420.1,297.2,534.5,585,469.7,422.4,408
X98263_at,0,0,0,0,0,0,0,0,0,0
X98266_cds2_at,26.2,9.8,24.9,13.1,22.6,7.6,59.2,40.7,4.4,39.9
X98296_at,0,0,0,0,0,0,0,0,0,0
X98307_at,6.1,12.2,34.2,19.1,21.7,3.2,12.1,11.2,12.9,30.5
X98311_at,0,0,0,0,0,0,0,0,0,0
X98330_at,0,0,0,0,0,0,0,0,0,0
X98337_s_at,4.2,12.6,20,7.9,10.3,0.7,1.5,7.7,0.9,40.2
X98411_at,239.1,231.9,150.9,188.1,219.5,268.2,293.1,159.8,214.7,305.2
X98482_at,3.6,8.5,2.3,6.1,5.7,56.4,61.9,30.3,7.8,5
X98482_r_at,0,0,0,0,0,0,0,0,0,0
X98507_at,638.7,510.5,574.6,350.4,582.4,1613.1,1220.8,1373.4,972.4,1147.4
X98534_s_at,529.8,405.9,763.4,694.3,555.2,780.8,928.4,691.4,864.4,1032.8
X98743_at,0,0,0,0,0,0,0,0,0,0
X98801_at,1770.8,1213.5,1298.9,1074.4,1647.5,1333.9,1360.6,1239,1354.2,1480
X98833_rna1_at,93,35.4,96.8,75,53.4,121.2,48.5,79.3,49.3,56
X98834_rna1_at,172.2,110.2,97.8,98.8,138.4,150.7,125.8,147.5,133.6,150.1
X99050_rna1_at,282.8,309.8,263.5,418,357.8,229.5,252.9,329.9,338.3,263
X99076_rna1_at,1284.2,1230.3,694.2,616.1,702.8,908.9,981.4,875,1352.1,1120.4
X99101_at,206,249.1,316.2,311.1,161.1,350.5,376.7,386.6,323.7,239.5
X99133_at,0,0,0,0,0,0,0,0,0,0
X99140_at,0,0,0,0,0,0,0,0,0,0
X99141_at,0,0,0,0,0,0,0,0,0,0
X99142_at,0,0,0,0,0,0,0,0,0,0
X99209_at,1351.1,843.5,1049,1123.1,1097.2,1321.9,1071.1,1261.2,1442.6,1614.7
X99226_at,0,0,0,0,0,0,0,0,0,0
X99268_at,0,0,0,0,0,0,0,0,0,0
X99296_xpt1_at,20.1,49.9,121.9,63.9,34.9,107.5,72.3,58.8,77.4,45.9
X99325_at,0,0,0,0,0,0,0,0,0,0
X99350_rna1_at,37.2,13.1,14.3,635,47,232.9,70.3,595.2,105.7,76.4
X99374_s_at,11,4.6,2.5,5.9,4.5,4,3.9,3.1,17.6,6.9
X99393_s_at,41.2,60,30.8,49.5,39.9,63.9,26.5,26.3,64.2,71.3
X99459_at,0,0,0,0,0,0,0,0,0,0
X99479_f_at,70.6,126.8,69,133.9,97.4,144.8,196.4,83.5,171.5,50
X99584_at,0,0,0,0,0,0,0,0,0,0
X99585_at,0,0,0,0,0,0,0,0,0,0
X99586_s_at,126.9,119.2,82.2,109.6,107,93.5,75.7,123.3,77.2,210.1
X99656_at,225,267.8,145.7,122.4,213.6,319,354.4,328.6,315.7,331.4
X99657_at,0,0,0,0,0,0,0,0,0,0
X99664_at,0,0,0,0,0,0,0,0,0,0
X99687_at,0,0,0,0,0,0,0,0,0,0
X99688_at,512.3,493.3,706.3,545.8,451.5,759.1,729.7,733.3,571.4,667.6
X99699_at,41,42.2,38,39.4,40.3,137.4,58.2,46,66.2,104.6
X99720_rna1_at,576.8,482.2,479.3,583.5,520.6,576,749.3,630.1,656.5,629.7
X99728_at,795,527,702.7,770.5,512.4,579.6,605.7,655.8,543.5,536.5
X99802_at,218.6,194.1,229.4,137.6,176.2,280.6,273.2,396.3,262.7,214.3
X99886_s_at,0,0,0,0,0,0,0,0,0,0
X99894_at,19.7,24.5,20.9,25.6,25.2,13.3,28.5,26.9,18,18.8
X99897_s_at,8.3,7.6,4.7,4.6,4.1,3.3,5.2,3.3,4,7.6
X99920_at,1261.5,754.5,1251.9,540.6,1312.2,654.4,633.6,791.8,1302.9,1544.3
X99947_at,93.5,154.5,231.7,385.2,140.4,413.3,421.6,853.3,247.6,55.2
X99961_at,37.9,9.8,17.1,42.6,18.1,70.3,57.9,111.5,8.7,70.2
X99975_at,0,0,0,0,0,0,0,0,0,0
Y00062_at,0,0,0,0,0,0,0,0,0,0
Y00064_at,0,0,0,0,0,0,0,0,0,0
Y00067_rna1_at,24.7,6.9,8.6,3.1,17.4,23.5,10.3,18.7,1.9,64.7
Y00081_s_at,196.9,106.8,199.2,87.6,954.6,191.7,2104.9,443.3,1554.2,3510.6
Y00083_s_at,36.7,49,31.3,29.5,42.4,84.4,85.4,78.9,61.1,74.5
Y00097_s_at,807.4,528.9,835.6,555.3,273.3,561.7,473.9,560.2,642.7,620.8
Y00264_at,0,0,0,0,0,0,0,0,0,0
Y00281_at,0,0,0,0,0,0,0,0,0,0
Y00282_at,4752.1,7094.7,4285.9,5669.5,4538.3,3159.9,4630,3790.1,3454.6,3596.4
Y00285_s_at,0,0,0,0,0,0,0,0,0,0
Y00291_at,0,0,0,0,0,0,0,0,0,0
Y00317_at,0,0,0,0,0,0,0,0,0,0
Y00318_at,844.3,495.7,529.1,382.1,352.3,543,282.8,491.9,285.4,380.2
Y00339_s_at,0,0,0,0,0,0,0,0,0,0
Y00414_s_at,30.9,76.2,104.3,112.1,80.5,93.9,159.9,150.7,106.1,173.9
Y00433_at,5246.3,6938,3049.1,4366.9,4592.4,2960.9,4966.5,3162.1,3192.3,3713.1
Y00451_s_at,693.9,425.3,602.8,359.8,723.9,568.7,599.1,669.9,594.2,569.6
Y00477_at,0,0,0,0,0,0,0,0,0,0
Y00486_rna1_at,1120.6,1994.1,1082.2,1524.3,884.7,911.7,697.7,701.1,891.4,840.6
Y00503_at,1341.7,1155.8,1850.6,2563.6,1401.8,1115.8,715.1,1397.6,1035.3,1697.7
Y00636_at,326.5,247.5,158.1,201.3,355.7,159,213.5,193.9,327.7,97.7
Y00705_at,0,0,0,0,0,0,0,0,0,0
Y00757_at,0,0,0,0,0,0,0,0,0,0
Y00764_at,1222.3,1588.2,1350.4,1143,940.4,644.1,863.3,791.6,1071.4,773.1
Y00787_s_at,0,0,0,0,0,0,0,0,0,0
Y00796_at,0,0,0,0,0,0,0,0,0,0
Y00815_at,0,0,0,0,0,0,0,0,0,0
Y00970_at,15.5,54.5,13,11.5,8.6,7.2,9.1,10.8,10.8,48.6
Y00971_at,112.8,103.9,146.6,93.6,79.7,105.3,76.8,118.8,112.8,112.1
Y00978_at,0,0,0,0,0,0,0,0,0,0
Y07512_at,22.7,19.9,17.4,10.3,21.9,45.2,13.6,40.8,28.9,3.8
Y07565_s_at,12.4,29.6,3.4,2.1,10.4,37.7,8.7,35.3,8.6,103.1
Y07566_at,0,0,0,0,0,0,0,0,0,0
Y07595_at,184.9,216,227.1,204,195.6,233,119.2,188.4,217.8,112.3
Y07596_at,78.1,68.5,38.5,37.9,51.2,36.2,58.9,131.6,45.7,116.8
Y07604_at,641.4,815.4,599.8,615.9,618,356.4,564.9,650.1,613.8,689.9
Y07683_at,61.6,107.4,117,111.8,61.3,110.8,153.5,129,71.5,120.2
Y07701_at,0,0,0,0,0,0,0,0,0,0
Y07707_at,87.6,67.8,82,66.3,71,56.3,14.2,99.4,50.3,61.1
Y07755_at,195.9,254.1,265.5,952.5,243.9,302.6,272.3,596.4,237.5,352
Y07759_at,0,0,0,0,0,0,0,0,0,0
Y07827_s_at,11.9,11.3,22.9,3.5,16.2,49,20.8,10.8,15.8,5.1
Y07828_at,10.8,4.4,12.3,12.8,11.9,28.7,17.4,7.9,8.8,21
Y07829_xpt3_at,105.7,115.1,118.7,84.5,98,99.6,180.4,111.1,69.6,100.3
Y07829_xpt4_at,41,119.4,188.4,107.2,197.7,321.8,249.2,222.1,177.1,105.2
Y07846_at,26.2,28.4,23.3,28.6,28.6,35.9,27.1,52.5,12.8,65.6
Y07847_at,94.9,53.7,140.5,155.5,102.1,125,178.5,218.1,121.3,197.9
Y07867_at,81.7,71.5,115.3,98.4,27.4,22.4,73.7,55.8,65.6,14.9
Y07909_at,0,0,0,0,0,0,0,0,0,0
Y08134_at,383.3,388,574.8,330.1,267.6,392.9,309.8,367.5,268.9,275
Y08136_at,248.3,175.5,84.8,118.8,196,177.2,140.5,122.7,48,177.8
Y08200_at,705.8,593.4,684.3,677.5,751.8,971.6,861,654.7,633.1,692.5
Y08223_at,0,0,0,0,0,0,0,0,0,0
Y08263_at,0,0,0,0,0,0,0,0,0,0
Y08265_s_at,0,0,0,0,0,0,0,0,0,0
Y08302_at,182.1,225.8,291.3,286.7,199.1,402.5,438.7,274.2,243.1,433.7
Y08319_at,0,0,0,0,0,0,0,0,0,0
Y08374_rna1_at,335.7,1293.8,690.4,1239,321.4,262.4,899.2,624.7,402.3,560
Y08409_at,31,22.5,25.7,15.2,35.9,41.9,26.4,37,19.8,24.8
Y08417_s_at,71.3,23,19,12,35.8,11.6,13.7,59.6,12,57.7
Y08564_at,8.5,41.7,6.8,4.1,7,10.2,8.5,67.2,42.2,5.9
Y08612_at,210.9,212.6,239.2,288.2,164.7,133.4,90.6,168.9,162.2,111
Y08613_at,0,0,0,0,0,0,0,0,0,0
Y08614_at,0,0,0,0,0,0,0,0,0,0
Y08639_at,89.4,62.5,66.8,71.3,50.6,50,147.4,80.7,60.3,121.3
Y08682_rna1_s_at,104.6,146.8,165.6,194.3,177.9,302.2,275.1,239.2,185.5,150.5
Y08765_s_at,0,0,0,0,0,0,0,0,0,0
Y08766_s_at,691.4,669.5,899.9,970,948.3,1306.4,1273.1,926.3,843.4,1292.9
Y08836_at,89.9,81,178.9,141.3,108.4,87.4,117,146.3,196.3,209
Y08837_at,2.4,4.2,3,5.6,1.9,3,4.3,8.2,2.5,3.1
Y08915_at,756.2,561.8,611.8,411.6,533.7,456.5,387.2,468.8,537.3,404.6
Y08976_at,0,0,0,0,0,0,0,0,0,0
Y08991_at,170.2,241.9,129.9,197,208.5,280.6,295,329.1,206.9,224.7
Y08999_at,1073.6,1284,956.3,1219.2,906,1134.3,914,1248.9,1049,1249.2
Y09022_at,592,1039,596.2,862,635.3,546.3,780.3,733.4,595.5,476.9
Y09216_at,203.3,113.7,169.1,198.5,178.9,269.9,192.9,260.7,178.6,226.6
Y09267_at,3253.8,919.3,3569.7,1188.1,2817.7,2231.9,1632.2,2827.1,1764.6,203.9
Y09305_at,265.3,258.4,189.7,255.9,230.7,206.3,371.7,239,252.9,212.9
Y09306_at,40.8,52.6,16.4,28.7,24,77.6,55.5,71.8,45.7,10.7
Y09321_at,11,9.1,24.4,3.8,14.3,26,21.3,45,38.9,3.5
Y09392_s_at,96.5,99.5,98.7,101.2,171.4,342.3,191.8,179.3,165.2,270.8
Y09443_at,91.4,131.1,99.8,144,167.1,258.6,238.8,288.7,218.9,139.2
Y09445_at,54.6,16.3,16.1,22.1,15,25.4,22.8,21.4,20.3,23.3
Y09561_at,24.8,25.5,91.5,76.6,92.2,235.3,67.2,80.2,71.5,20.2
Y09615_at,88.4,50.8,68.5,72,69.4,146.8,96.3,109.7,74.7,26.5
Y09616_at,0,0,0,0,0,0,0,0,0,0
Y09836_at,631.7,596.3,1254.7,1042,549.6,354.1,544.8,1030.6,327.3,364.1
Y09858_at,0,0,0,0,0,0,0,0,0,0
Y09912_rna1_at,6.6,8.5,7.4,13.1,9.7,7.7,9.1,6.7,9.4,20.1
