ID_REF,GSM313263,GSM313264,GSM313265,GSM313266,GSM313267,GSM313268,GSM313269,GSM313270,GSM313271,GSM313272,GSM313273,GSM313274,GSM313275,GSM313276,GSM313277,GSM313278,GSM313279,GSM313280,GSM313281,GSM313282,GSM313283,GSM313284,GSM313285,GSM313286,GSM313287,GSM313288,GSM313289,GSM313290,GSM313291,GSM313292,GSM313293,GSM313294,GSM313295,GSM313296,GSM313297
935,8.1804,8.2977,8.17925,8.00285,7.04365,8.4031,7.55915,8.1447,8.30205,7.855,7.77175,7.8983,8.1059,8.005,7.99005,8.2406,8.38825,8.05725,7.94145,8.08475,7.3898,8.39115,8.105,8.13175,8.04925,7.6781,8.6364,8.4178,8.445,7.9454,7.93615,7.9246,7.28935,7.4733,8.13245
936,6.76265,7.31725,7.0336,8.73005,7.61525,7.549,7.39505,7.2395,7.11415,7.95465,7.5709,7.91195,7.641,7.6743,6.90375,6.98065,7.354,7.34935,7.41695,7.7997,7.99845,6.2858,7.24745,7.48,6.8165,7.7993,7.0723,8.0104,6.64205,7.2398,7.6271,7.50185,7.9249,7.23795,7.66715
941,8.1359,7.51675,8.8323,7.6217,6.8944,6.7898,7.7234,7.55285,7.1246,7.61985,7.33535,6.94745,6.75515,7.07805,7.81215,7.066,7.0678,7.12045,7.9139,7.62875,6.6372,9.1955,7.69495,6.9228,7.99585,6.9446,8.62555,6.89385,8.68155,7.28255,7.78765,7.0318,7.01455,7.3488,6.55335
944,9.5015,8.47615,8.28115,11.0575,9.39245,9.18245,9.69155,9.09275,9.3434,10.08475,8.77635,9.41275,8.85975,9.4669,8.35265,9.0217,10.15995,9.50655,9.6045,9.11575,9.52825,7.43775,8.6456,8.9824,8.3469,9.08815,8.49265,9.0627,8.6412,9.33035,9.10925,9.8307,9.66875,9.42445,9.30845
949,8.3869,8.37055,9.30135,7.352,7.64495,7.242,8.45055,8.22425,7.9759,8.0722,7.2682,7.6294,7.3852,7.94235,8.86515,8.25075,7.93505,7.51595,8.39865,7.4004,7.4503,10.699,8.67545,7.6084,8.85005,7.5692,9.4704,7.423,9.8677,7.71885,7.91615,7.87135,7.27435,7.3408,7.1218
950,9.1199,9.26095,8.77625,10.481,10.2295,8.8548,9.709,9.02605,9.5458,9.85565,8.87625,9.5123,9.49275,10.2421,9.32665,8.16955,9.1045,9.8824,9.7698,9.42865,9.32815,9.27,8.6781,8.91345,9.7825,9.5065,9.6486,11.537,10.6845,9.0611,8.45365,9.56145,8.9587,9.21565,10.0464
959,8.0804,7.9593,8.36,7.67055,7.1339,7.124,7.87055,7.6499,7.5684,7.59195,7.33925,7.48135,7.1306,7.887,8.3236,7.58555,7.7931,7.51715,7.96145,7.40065,7.5781,9.2333,8.09995,7.29575,8.3466,7.7245,8.62515,7.3928,8.5018,7.52605,7.4925,7.7743,7.2024,7.1403,7.29045
961,9.25855,9.63055,8.835,10.1321,9.0276,8.3722,9.05605,11.3115,8.2982,8.67495,7.92765,10.4055,12.449,9.6572,9.14895,8.3888,9.27935,9.4114,9.18935,10.7875,11.707,9.03115,11.278,8.41935,10.1866,9.3636,8.8083,8.02105,8.7057,9.6167,8.3519,8.84725,9.5843,8.61285,8.9406
965,8.11095,7.66095,7.80475,8.8869,8.7755,7.55425,7.8852,8.0307,8.38115,8.33845,8.5645,8.0185,8.2671,8.67765,7.6862,7.97095,8.1522,7.67865,8.17975,7.45955,8.20705,7.9064,7.9584,8.65305,8.14325,9.006,7.66235,8.68245,7.27545,8.5119,8.14935,7.77655,8.40045,8.60815,8.0475
970,9.34885,8.55705,8.7006,9.3537,9.50395,9.7025,8.2736,9.38815,7.9935,8.82935,9.4265,8.7893,10.2215,9.26895,7.7095,8.76095,9.0552,9.6055,8.68815,7.98905,9.0604,8.47525,8.6126,9.689,9.25575,9.39855,9.8152,8.9548,8.981,8.75195,8.3755,8.23505,8.73215,8.25245,8.9965
971,9.59575,10.6025,9.5093,8.4939,8.51685,10.505,8.6266,9.5114,9.7037,9.06635,10.02545,8.45155,9.4332,8.93955,8.86155,9.49915,9.7992,9.58775,8.63795,8.7039,9.16645,7.8352,9.49775,8.594,8.45155,9.68945,8.3731,9.267,8.5522,8.99055,9.281,9.1941,8.8144,8.3716,8.44765
973,8.0652,7.8999,7.85595,7.35875,7.22045,7.0724,8.0182,7.708,7.6934,7.57215,7.07915,7.5175,7.42525,7.5763,8.05285,7.5197,7.6915,7.8551,8.06845,7.4594,7.2073,8.96645,7.7457,7.55805,8.24015,7.3619,8.17685,7.40085,8.1112,7.541,8.355,7.5305,8.10325,7.19985,7.1946
980,7.13385,7.2943,8.31145,8.01295,8.05175,8.4901,7.91395,7.7535,8.60325,8.0691,8.48245,7.90775,8.32385,8.1905,7.40515,8.54515,7.44205,8.30775,8.14975,7.88795,8.03585,7.3453,7.6677,8.15765,7.69025,7.9336,7.80145,8.4092,7.7581,7.91235,8.4569,8.0744,7.8403,8.12275,8.4818
984,9.42685,10.18065,10.2122,9.45945,10.09585,9.48245,10.2965,10.4075,10.0818,9.8015,9.60995,10.8455,9.98065,9.76865,9.93655,10.9205,9.70435,9.9703,10.1615,10.11765,9.43495,9.4975,9.8456,9.7928,9.74025,10.1897,9.9576,10.4625,10.109,10.4235,10.6665,11.028,10.264,10.2472,10.5495
985,7.84425,8.1955,8.48925,7.6894,7.91125,7.9051,7.7398,7.7775,8.36055,7.6998,8.33645,7.66735,7.7947,7.56095,8.1311,8.1735,7.978,7.8112,7.8017,7.72985,7.8126,7.93935,7.9805,7.70725,7.6331,7.79,8.07345,7.6238,7.77155,7.96435,7.85475,7.7156,7.8586,8.7874,7.96625
986,7.63965,7.5071,8.4241,7.26905,7.30535,7.22775,7.803,7.6413,7.6869,7.6468,7.3136,7.31765,7.27305,7.63555,7.85065,7.5617,7.25495,7.50325,7.94455,7.3009,7.23105,9.07205,8.52795,7.1654,7.7446,7.1889,8.682,7.241,8.6097,7.9275,7.3556,7.35925,7.2664,7.6058,7.24085
989,7.6831,7.7481,8.53785,7.203,7.16,7.2911,7.7261,7.8453,7.7133,7.61405,7.2037,7.42725,7.3852,7.46875,7.97255,7.43185,7.79245,7.6566,8.2371,7.29445,7.25515,8.90305,8.5054,7.5296,7.92755,7.3599,8.95995,7.176,8.85405,7.96935,7.4099,7.4995,7.69255,7.4407,7.29115
990,7.5311,7.8772,8.4728,7.1929,8.8945,8.38265,8.26375,8.81355,7.5239,8.2643,7.8571,8.29725,7.7357,8.59015,7.82905,8.2009,8.33385,8.35855,7.6393,7.9998,7.39415,8.51495,8.43265,8.317,8.0462,8.10785,7.8184,8.1324,8.35115,9.03955,8.0877,8.1319,8.60135,8.21305,7.96775
992,8.27605,8.11885,8.6928,7.68985,7.73115,7.79175,8.34045,7.93505,7.9969,7.8783,7.8545,7.91835,7.63965,7.8581,8.63185,8.28765,8.28905,8.0934,8.15175,7.5183,7.6657,9.43985,8.56225,7.76265,8.3386,7.8645,8.84315,7.5975,8.4033,7.83165,7.82845,7.84805,8.11745,8.05525,7.75375
997,7.4316,8.22855,7.2177,7.55685,7.15405,7.0442,7.1042,7.3392,7.0592,7.09785,6.9155,8.2875,8.44455,7.6532,7.80515,6.6913,7.0847,7.80745,7.27045,8.9695,8.71555,7.16525,8.5869,7.06915,7.20745,7.01655,7.3556,6.8687,7.774,7.22515,6.82075,6.7785,9.0918,7.13205,7.3062
999,7.6136,7.5762,7.93,6.8965,7.0115,6.877,7.4072,7.62215,7.05895,7.4004,6.631,7.0988,6.9961,7.0895,8.0136,7.17135,7.23505,7.538,7.42365,6.9183,6.8129,9.0925,8.1608,7.02675,7.88625,7.189,8.28715,6.84685,8.36255,7.28845,7.2971,7.0376,6.76395,7.0585,6.9347
1002,8.15645,7.9281,7.87875,6.8145,7.01235,6.8092,7.65695,7.5601,6.98155,7.3097,6.69495,7.0312,6.92335,7.31345,8.5246,7.41025,7.6117,7.33395,7.3388,6.9371,6.63545,9.5678,7.85945,6.73,8.46225,7.28465,8.48645,6.94515,8.3522,7.44935,7.41915,7.1122,7.0832,6.9464,6.4729
1006,7.57505,7.33005,8.1293,8.5311,7.5611,8.3673,7.7863,7.82825,8.04525,8.05785,7.72855,7.89645,7.96315,7.8537,8.4642,8.1934,7.6439,7.0505,7.27555,8.15675,7.1763,7.74595,7.82525,8.58215,7.69615,7.0461,8.07525,7.4864,7.75255,8.227,8.03185,7.42425,6.9236,8.51415,6.9541
1008,7.60375,7.50045,8.1394,7.11625,6.90755,7.124,7.75205,7.50985,7.41365,7.52955,6.7397,7.4697,7.0225,7.4978,7.76765,7.40185,6.97865,7.1779,7.8682,7.1287,7.16735,8.78655,8.3638,7.3029,7.91565,7.09695,8.6776,7.19125,8.66325,7.60135,7.3385,7.48955,7.1437,7.0623,6.5579
1010,7.8852,7.9606,7.6861,8.44715,8.1707,8.4217,8.403,7.78805,8.82995,7.89755,8.688,8.5416,8.4051,8.21935,8.15815,7.93845,7.8937,8.3412,8.14445,8.2623,8.1093,6.9177,7.87615,8.1991,8.0781,8.1948,7.6664,8.0747,7.1713,8.50555,8.16195,8.1996,8.44085,9.1187,8.2297
1012,9.77925,9.2959,8.0713,9.29385,9.342,8.59455,9.77115,8.7195,10.09435,9.6147,9.38295,9.40255,8.6865,8.974,9.05705,9.22995,9.40225,9.6104,9.70925,9.90555,9.2655,8.96425,9.2752,8.8184,9.087,9.1834,8.94775,9.49895,8.79755,9.2641,9.2772,9.25845,9.34675,8.7989,9.31105
1013,7.7882,7.84775,8.51775,8.4628,8.40995,8.09235,8.46485,8.60245,8.36685,8.16605,8.4427,8.01355,8.56985,7.8736,7.7269,8.06915,8.3442,8.25145,8.21825,8.1806,8.61455,7.36795,8.44325,8.4209,7.8897,8.0037,8.2547,7.83425,7.7622,8.07575,8.0903,7.83915,8.42755,8.5987,8.226
1015,7.4788,7.20855,8.68055,6.68865,6.9422,6.3117,7.5277,7.26325,7.23275,7.73335,6.68135,7.0802,6.8158,7.00975,7.66215,7.1822,7.406,7.3192,8.06375,6.8291,6.5465,9.07515,8.2028,7.12965,8.01525,6.9256,8.9845,6.8019,8.81045,7.6682,7.2155,7.0182,7.0785,6.7417,6.34925
1022,7.48525,8.31665,9.63315,9.3506,7.56745,8.2124,8.7199,8.0037,8.60145,8.64585,8.05595,9.07605,7.98885,7.96345,8.08395,7.76475,9.0364,8.837,8.80075,8.2207,8.92675,8.1649,8.7783,7.95485,8.2187,9.3745,8.5942,8.7489,9.12165,8.6267,7.764,7.76795,9.7997,7.78815,9.0063
1023,9.4178,9.8467,9.5827,9.9513,9.3371,10.2359,9.70825,10.4925,10.568,9.68675,10.857,9.9906,10.11265,9.51215,10.6695,9.9443,9.987,10.27105,9.8535,9.87275,9.35395,8.469,10.37285,9.87155,10.24735,9.893,10.337,9.6549,9.7608,10.10205,9.628,9.41815,10.4145,11.2005,9.74025
1024,10.419,8.8691,10.6822,10.4205,8.72525,9.06725,11.0655,9.26325,9.2215,9.84475,9.7473,9.78235,9.3015,10.64,9.70125,10.10415,10.0234,9.62175,10.08385,9.9582,11.147,11.6995,10.9735,9.27225,10.6565,8.9891,10.3522,9.89405,9.9462,9.4819,9.2584,8.9318,9.8004,8.4578,9.2118
1025,7.7305,8.37455,7.82465,9.01785,8.913,8.48275,8.8066,8.87735,8.62425,9.61095,9.03165,9.23995,9.50425,9.31675,8.201,8.65105,8.23155,8.07765,9.1582,10.883,8.9243,7.30885,8.49245,8.6845,8.2325,9.53455,8.3821,9.4435,7.7354,9.28995,8.2843,7.9124,9.2402,9.13625,8.9114
1028,7.34245,8.3103,7.228,6.962,6.94915,7.70445,7.5507,7.19085,7.1868,7.57905,6.9624,7.1269,7.4792,7.58055,7.60685,7.0899,7.8937,7.56715,7.4594,7.7985,7.4367,7.74845,7.83895,7.49885,8.27245,8.3806,7.4321,7.8492,7.7426,7.4945,7.40085,7.45525,7.3225,7.3138,7.45185
1029,8.04895,7.7986,8.91555,8.9112,8.67475,8.3995,8.54515,8.51355,8.09125,9.0735,8.4565,8.853,8.80615,8.3821,8.5749,8.79345,8.15905,8.4575,8.795,8.5062,8.3237,8.1983,8.8865,8.53225,7.998,9.111,9.09165,9.39485,8.10535,8.7893,9.531,8.7665,8.6424,8.4312,8.7817
1030,8.44935,8.27905,9.26265,7.14295,7.4243,7.0442,8.40745,8.10795,7.89025,8.06985,6.8659,7.484,7.2161,7.6422,9.0087,7.85565,7.94095,7.4679,8.4677,7.26685,7.2147,10.8875,9.16905,7.2549,8.82385,7.4706,9.6434,7.23625,9.9197,8.08445,7.73835,7.69965,7.5122,7.1122,7.06735
1031,8.09255,8.1068,8.07965,7.98925,8.37915,7.8538,8.56605,8.00605,8.83175,8.23285,7.9548,8.04785,7.6898,7.8261,7.6524,7.54435,7.464,7.7601,8.8848,8.98455,7.93885,7.9471,8.37835,8.85435,7.6252,8.5938,8.3023,9.3222,8.07025,8.42235,7.9652,7.69315,8.37415,7.93345,8.3978
1032,9.38345,9.6801,10.6714,11.323,10.4194,11.348,11.5315,10.5395,9.75665,11.1325,11.0735,11.194,10.7005,10.487,9.858,11.234,10.06275,11.1525,10.7355,10.3675,10.17235,10.57895,9.9902,9.5808,10.1212,10.9535,11.6685,10.7785,11.885,11.307,10.601,10.831,10.9065,10.7425,10.8735
1039,8.8529,8.8009,9.8763,8.6962,7.99525,8.6022,8.6732,9.07035,8.691,8.6889,8.6385,8.73875,8.3146,8.57915,8.58325,8.29315,8.87725,8.598,8.9486,8.41425,8.2129,10.2285,9.59685,8.70765,9.1745,8.5462,10.2077,8.0313,10.21855,8.5396,8.40055,8.4202,8.38915,8.2786,8.1033
1041,8.27915,8.33005,9.0483,7.03025,7.35575,6.8753,8.0839,8.00355,7.49985,7.7505,7.0461,7.3727,7.0911,7.36715,8.5279,7.8839,7.98875,7.5121,8.0649,7.3308,7.06625,9.9975,8.5479,7.0118,8.5371,7.43425,9.13825,7.155,9.34395,7.98875,7.6376,7.6013,7.35715,7.36395,6.8123
1042,8.3967,9.21735,8.8151,9.99045,8.78325,8.68285,9.24715,10.29025,8.81375,8.52525,8.87805,10.344,12.2155,9.4049,9.0061,8.7464,8.96835,9.8676,9.32675,11.2195,12.169,7.9085,11.524,8.4672,9.6414,9.72525,8.2871,8.49355,8.53815,9.48485,8.6153,8.83765,9.8274,9.31035,9.0122
1043,9.10455,8.9843,9.27755,9.7941,9.66095,10.5915,9.0668,9.48655,8.9938,9.62585,9.8767,9.38495,9.51245,9.5392,9.16025,9.7858,9.25495,9.71925,9.0646,9.75415,9.36525,7.4892,8.54545,9.142,8.34985,9.66595,11.3035,10.0223,7.7577,9.41155,9.8599,9.67895,9.96135,9.3483,9.93795
1045,8.40815,8.3953,7.6912,8.57865,9.15295,9.0921,8.30685,8.92895,8.5606,9.10835,8.54085,8.70015,9.34745,9.0843,8.56595,7.76895,9.06,8.54075,8.28675,9.2382,9.2298,7.43485,8.1635,9.5003,7.95,9.0256,7.9349,8.78765,8.1991,9.1084,8.9513,9.03855,8.81815,8.93565,8.79965
1050,11.3205,9.67055,9.91025,11.538,11.006,10.4865,10.156,11.6845,11.123,11.1785,10.1604,11.723,12.449,11.351,10.274,10.16565,10.7085,11.267,11.227,12.955,10.6675,9.5816,12.3235,11.5435,10.8555,11.3075,9.74945,10.949,10.229,11.528,10.20115,10.34,11.514,9.6809,10.8995
1054,7.6158,7.7418,7.8455,8.3971,8.0056,8.08235,7.6986,7.8757,8.0849,7.79435,8.6747,8.1984,8.7504,7.71245,7.99975,7.8533,7.88375,8.0193,7.7658,8.1262,7.97915,7.096,7.80695,7.94395,7.54255,8.1168,7.6399,8.0228,7.1915,8.01465,7.81435,7.8782,8.2491,8.97805,7.85
1056,9.7853,14.609,12.871,15.158,12.8585,12.9565,13.3795,13.656,12.4185,10.32,12.7,15.038,13.9375,12.2165,13.0375,14.5945,12.716,11.765,13.7265,13.7765,10.12215,11.3965,12.7345,15.1295,11.812,12.741,14.7255,9.74285,13.307,13.649,12.8555,11.5215,10.571,15.5155,14.666
1060,7.30255,7.4742,7.4345,7.6964,7.95975,8.23535,7.79245,7.4864,7.72555,7.61555,8.25615,7.7488,7.8347,7.74225,7.3011,7.7219,8.7528,8.3922,7.6529,8.5084,8.9962,6.8691,7.92135,7.80185,7.4086,7.4987,7.23885,8.5759,8.02555,7.633,7.99535,7.4621,7.9947,7.55585,8.0097
1061,9.2776,8.133,7.97235,8.25715,8.4796,8.727,7.7722,8.6689,8.8638,8.29545,8.8666,8.27815,9.04875,8.5124,8.68885,7.8092,9.043,8.15775,8.0442,8.7346,8.8448,7.23615,8.08505,8.88125,8.32235,8.63125,8.08795,8.4192,7.80445,8.5623,8.71785,8.32735,8.26235,8.568,8.69705
1076,7.47015,8.93215,8.60265,8.5215,9.2063,8.85695,9.68605,8.73305,9.91955,9.43415,9.0564,9.09865,9.2027,9.9255,8.16245,8.6774,8.89495,10.7485,10.00455,9.09345,9.7273,7.921,8.47205,8.53385,9.47225,10.5065,10.589,10.2375,8.32195,8.56465,8.89655,9.4328,9.3737,8.54345,9.5332
1079,7.4061,7.42765,8.14,8.31685,7.92405,8.0644,7.9984,8.5468,8.47275,7.92165,8.60235,8.12245,8.62385,8.26225,7.83035,8.2195,7.3967,8.1104,8.38885,8.2506,8.39015,7.7494,7.8195,8.2785,8.2483,8.0994,8.6758,8.673,7.92415,7.9837,8.21725,7.8642,8.19335,7.9985,8.59465
1085,7.25515,7.3756,7.9951,7.1983,7.5035,6.965,7.70755,7.7583,7.584,7.42425,6.80235,7.5104,7.1137,7.56415,7.7657,7.42525,7.49185,7.5104,8.0814,7.4094,7.29785,8.4389,7.9176,7.1976,7.89905,7.4534,8.4467,7.43825,8.5429,7.3763,7.30175,7.56135,7.02555,7.01565,7.1497
1093,7.5336,7.7611,7.95725,7.46325,6.99625,6.8635,7.66605,7.78665,7.7118,7.0112,6.4808,7.5666,7.63965,7.36035,7.81445,7.6067,7.39745,7.3637,7.9388,7.18675,7.16395,9.07865,7.8183,7.11005,8.0863,7.02815,8.488,6.9267,8.6117,8.00425,7.3362,7.19845,7.16285,7.01565,6.3481
1095,6.6443,6.7385,6.69055,7.26255,7.0183,7.14995,7.0531,7.4389,6.9534,7.176,7.90295,6.904,8.41525,7.22735,7.02875,6.93005,6.4385,7.5191,7.244,6.95875,7.45755,6.61705,7.4153,7.202,7.10085,7.65955,7.05205,7.4303,7.09515,7.73665,7.87755,7.7711,8.0941,6.975,7.73615
1099,7.05355,7.76585,7.56265,8.53085,7.77355,7.5585,7.62355,8.5333,8.47975,7.47185,7.7991,8.38755,7.8911,7.39835,7.73785,8.0862,6.76755,7.48915,7.6656,8.0102,7.7245,6.9731,7.3276,7.8372,7.3794,7.72175,7.42575,7.36105,7.07625,7.59055,7.53855,7.579,7.2024,8.5514,7.8364
1103,7.8393,7.28395,9.0941,11.152,7.1421,9.15505,9.00985,8.15325,8.864,8.16185,7.5045,10.1512,11.6565,9.46755,7.55025,7.7528,8.34955,8.40805,7.4722,8.62135,13.5775,7.16305,10.6065,7.84275,9.33575,8.38285,7.52115,7.0616,7.08825,7.15315,7.84075,7.0633,7.56515,9.1548,9.1162
1108,8.25425,7.87045,9.43875,7.88715,8.50005,9.72695,8.67455,9.195,8.2656,9.5474,8.08675,8.1126,9.2861,8.2016,8.24105,8.8933,8.13895,8.4077,8.5196,8.67045,7.7595,9.39645,8.161,7.7993,8.67355,9.0752,9.3296,8.1413,9.55055,8.4094,9.94825,8.138,8.84725,8.63825,8.76075
1110,8.4083,8.48875,7.9335,9.43685,9.0734,8.79545,8.05075,9.02785,8.57535,8.19405,8.62875,9.09725,8.8252,8.80655,8.5197,7.81085,8.645,8.43525,9.1703,8.4148,7.86655,7.2608,8.92885,9.53785,7.98055,8.9599,7.56795,8.92665,8.0046,9.2351,8.99245,9.0891,9.3494,8.452,9.0432
1112,9.3985,10.5345,9.96635,10.0038,10.05035,9.69195,10.5585,9.72715,10.7075,9.84425,10.4805,10.26525,10.266,10.4212,10.673,10.503,10.21325,9.9836,10.1362,10.37565,9.6702,9.4458,10.30955,9.7279,10.46195,10.05505,9.83535,10.1868,10.12205,10.622,10.08605,10.15765,9.97485,11.113,9.9857
1116,8.1247,8.13695,7.9141,8.06985,8.3284,8.2523,8.4027,7.86975,7.80105,8.47885,8.01735,8.72625,7.67895,8.65115,8.27665,8.1778,8.38825,8.05785,8.319,8.01845,7.9946,9.4093,8.23335,8.58215,8.3465,8.7772,8.445,8.39215,8.5725,8.1779,8.1098,9.0581,8.0061,8.2462,8.6842
1117,10.18865,10.28,10.58145,10.47,10.0995,10.5975,10.5635,9.5295,9.7879,10.7205,10.2555,11.307,10.527,11.2655,10.08985,11.113,9.91975,10.51555,10.4715,11.263,10.9115,11.223,9.63595,10.4955,10.5985,10.8705,11.498,11.296,10.456,10.408,10.3345,11.3205,10.556,9.7098,11.3045
1120,8.76195,8.80895,8.7961,8.92125,8.5171,8.5257,9.0589,8.9658,8.9193,9.2721,8.81305,8.7071,8.55145,8.8781,9.8234,8.534,9.28525,8.598,8.627,8.6304,8.4,9.5179,8.80325,9.479,9.29175,8.6107,9.35145,8.9783,9.1907,9.02655,8.77275,9.1087,8.6106,8.9442,8.0945
1126,7.6487,8.3816,7.2973,8.05675,8.31185,7.7154,7.7702,7.7022,7.6608,8.24495,7.7105,8.40075,7.92135,8.4423,7.67285,7.61025,7.5994,8.0737,7.90915,7.7387,7.6459,6.99845,7.31065,7.5843,7.68395,8.0108,7.6958,8.7197,6.9546,8.00425,7.97395,9.1191,7.90165,7.59305,7.9868
1130,10.03095,7.8523,8.2519,9.86065,8.90545,8.8787,8.55245,8.84495,8.6295,9.0265,9.38655,8.80835,8.3176,8.83045,8.09565,9.0624,8.62075,8.9742,8.6196,8.5924,8.98515,7.4067,8.01755,9.0785,7.9239,8.8497,8.2153,8.84325,7.8506,8.8696,9.558,9.30985,9.6924,8.829,8.2815
1134,7.08505,7.9973,7.5855,8.02585,8.14315,8.1523,7.42725,7.22905,7.47005,7.79795,7.5842,8.5179,6.9212,8.4629,7.07315,9.02705,7.25725,8.4733,8.1405,7.35435,8.22905,7.24505,7.42225,8.3553,7.5657,8.35015,6.98785,8.8482,7.06195,7.6913,8.4147,8.0669,7.6876,8.65285,7.80135
1139,9.80325,8.08635,9.24165,11.0095,9.7012,9.24775,7.73835,9.7533,8.1705,12.545,8.7466,10.953,12.186,10.04205,12.7075,8.1158,8.15315,8.28985,10.803,8.92875,9.18495,6.60845,11.2975,8.54415,8.7935,8.17045,7.6399,7.9614,7.2429,11.8665,9.26335,7.90155,9.38885,8.61195,8.4885
1141,9.26845,10.10995,10.4544,9.3707,8.91295,8.6241,10.3665,9.5298,10.165,10.13625,9.30245,10.03185,9.8573,10.4275,9.77435,10.5755,9.29235,9.57345,10.598,10.4245,10.3835,11.62,10.8085,9.09975,10.758,10.08365,10.991,10.74,10.7093,9.76935,9.9618,10.03125,9.63755,9.26145,9.8361
1146,7.6982,7.7677,8.8698,8.42045,7.6299,7.7658,8.22195,8.0985,7.33665,7.34845,7.25855,8.27015,7.90925,7.8217,7.7861,8.0877,7.7376,7.81985,7.99885,8.0401,7.5372,8.9295,8.33805,7.79355,7.96965,7.5515,8.4268,7.4043,8.5591,8.01275,8.33355,7.8394,7.99015,7.778,7.54485
1147,8.25165,7.3288,7.2977,8.7829,7.60205,8.104,7.8941,7.77325,8.0085,8.1585,7.90885,7.9623,7.8559,7.9779,7.49055,8.37805,8.00635,8.10635,8.0889,7.9574,8.3067,7.39445,7.9786,7.8663,7.56885,8.15955,7.55905,7.88095,7.496,7.95845,7.9199,8.44975,7.8891,7.81475,8.17995
1149,7.6201,7.94225,7.8383,7.09245,7.1184,6.8914,7.7653,7.31845,7.5714,7.2097,7.108,7.1875,6.99755,7.2915,7.67305,7.6455,7.09955,7.28585,7.6189,7.03845,7.0494,8.26695,7.7074,7.0088,7.8008,7.20705,7.75445,7.16405,7.89825,7.49415,7.4253,7.4314,7.0564,7.69525,7.1741
1153,11.1595,8.04805,7.6581,9.05825,8.63135,8.44105,8.5012,8.8197,7.9821,9.28485,8.52,9.3423,9.36625,9.15845,8.31865,8.02755,8.89495,8.57125,9.09655,10.145,9.46465,7.07245,9.11355,8.64475,8.7207,8.77645,8.1179,9.3289,8.2771,9.43175,8.23445,8.2788,9.038,8.21305,8.7339
1157,13.3235,10.3145,10.1888,10.7245,10.684,12.3475,12.332,13.442,11.414,11.5485,10.9445,10.619,12.202,10.927,10.9,12.3665,13.38,11.4605,12.8855,14.2895,12.6605,11.0255,12.9075,11.868,12.369,11.892,12.3425,10.9355,9.9854,11.029,12.131,10.951,11.897,12.794,12.1095
1158,7.8046,8.48875,7.66385,7.9476,7.7543,7.7345,7.86165,8.58225,8.63065,7.9466,8.3667,7.78445,7.9387,7.493,8.01375,7.97195,7.3281,7.6835,7.92665,7.5742,7.76755,7.19355,7.722,8.3773,7.77515,8.2785,7.199,7.6095,6.8879,7.6913,7.8884,8.17315,8.2093,8.74195,7.9271
1159,8.2975,8.19845,8.40165,7.062,7.2463,6.66165,8.20495,7.9583,7.28945,7.71935,6.42405,7.33695,6.92335,7.69205,8.5766,7.7424,7.65035,7.3192,7.839,7.1032,6.991,9.99765,8.05385,7.27435,8.7102,7.4161,8.5693,7.2599,9.1008,7.4419,7.76525,7.69725,7.1693,6.6911,6.69695
1162,8.0239,7.8046,8.16815,7.34085,7.20025,6.7018,8.16145,7.8232,7.4181,7.59645,7.26015,7.50155,7.2024,7.32225,8.1342,7.68115,7.4776,7.52945,7.7262,6.87855,7.0039,9.31485,7.7057,7.2514,8.1542,7.1379,8.3586,7.30855,8.5337,7.417,7.36065,7.69675,6.96095,7.31895,7.7704
1165,8.00105,8.0158,8.31705,7.55135,7.5269,7.48865,7.9088,7.95335,7.64905,7.69365,7.6951,7.5622,7.5681,7.51605,8.0544,7.85815,7.4796,7.5934,7.70725,7.6024,7.46,8.6553,8.1328,7.46565,8.10755,7.52795,8.3859,7.3687,8.2618,7.623,7.86115,7.8159,7.59825,7.6214,7.47055
1169,7.7969,7.52085,7.5835,6.9594,7.0443,6.7898,7.50055,7.5197,7.32355,7.3485,6.81465,7.2065,6.9791,7.36365,8.05815,7.43025,7.4796,7.2717,7.5088,6.88635,6.986,8.7846,7.68245,7.23775,8.0084,7.1653,8.25785,7.0232,7.9893,6.80245,7.38705,7.3213,7.0189,6.80575,6.9347
1171,12.0255,11.4685,12.0335,10.9995,11.762,11.817,11.582,11.29,11.4435,11.213,11.3655,11.127,11.0665,11.47,11.525,11.3295,11.249,11.5565,11.803,11.663,11.268,11.5745,11.346,10.794,11.2245,10.1871,11.4905,11.689,11.638,11.7505,11.5305,12.2335,10.9445,11.064,11.581
1173,10.9218,11.4175,11.2175,13.0065,11.311,12.289,12.136,11.388,13.1485,11.341,12.291,11.759,11.638,12.1555,12.3535,11.6145,12.1985,11.0275,11.147,12.3125,10.6899,9.61385,12.2795,12.5895,11.8255,10.999,12.267,11.149,11.4015,13.16,11.073,11.1465,11.681,13.3885,11.345
1178,8.6229,8.50995,8.5706,7.75735,8.9509,8.5286,8.48435,8.36995,8.5501,8.4607,8.1756,8.69535,8.41885,8.23555,8.6255,8.51415,8.46165,8.92165,8.5049,8.2786,8.21875,9.16175,8.3658,8.3385,8.81045,8.22215,8.60245,8.08975,8.59645,8.3147,8.40535,8.34075,8.46225,7.83495,8.5069
1179,7.7261,7.8016,8.24735,7.37265,7.2928,7.3684,7.637,7.5767,7.2055,7.7579,7.3753,7.2647,7.4184,7.66245,8.13545,7.83975,7.85375,7.7501,7.6361,7.1666,7.39865,8.7588,7.897,7.0656,8.07305,7.6957,8.00105,8.0614,8.2054,7.6594,7.56735,7.5006,7.30235,7.10755,7.6518
