ID_REF,GSM1276660,GSM1276661,GSM1276662,GSM1276666,GSM1276667,GSM1276668
7892910,4.69771,4.06444,3.1475,6.88,6.37611,6.43195
7892911,5.37416,5.50584,5.88479,5.74766,5.91603,6.28125
7892912,3.05173,3.69102,3.73302,3.22334,3.54604,5.49833
7892913,4.12057,3.89906,3.99592,4.05221,4.90705,3.29483
7892914,3.13766,2.1631,2.46676,3.13652,3.65888,3.09969
7892915,6.44376,6.02638,6.71287,6.36463,6.43849,5.61383
7892916,6.44857,6.68528,6.56282,6.76059,6.56691,6.8973
7892917,5.41656,4.02779,4.9731,5.49892,5.53878,4.50137
7892918,4.27778,4.79356,5.20813,5.35322,5.13658,4.97992
7892919,7.53835,7.89081,6.83367,7.54351,7.41556,7.11612
7892920,6.95033,6.83938,7.23903,7.21302,7.15903,7.22867
7892921,1.09306,1.47262,1.11811,1.45434,2.1931,0.98329
7892922,3.435,3.19994,2.51675,2.58687,1.77847,2.64262
7892923,1.07536,1.50743,1.6435,1.37119,2.0638,1.18155
7892924,8.78702,9.27066,9.19953,9.424,9.256,9.33482
7892925,9.44876,9.12331,9.29122,9.04067,9.18858,8.89887
7892926,7.36364,7.04443,7.43958,8.2096,7.80257,7.51663
7892927,2.12597,0.91629,0.95296,2.08835,1.90123,2.08485
7892928,8.37445,8.33551,8.74835,9.16694,8.8399,8.85755
7892929,2.68858,2.13879,2.86627,1.67788,1.8369,1.48749
7892930,8.76556,8.47392,8.99698,9.76178,9.4243,9.65893
7892931,4.76115,4.43362,3.47229,4.2589,4.35758,4.41687
7892932,6.02326,6.0986,6.32034,5.67812,5.47723,5.8571
7892933,4.10012,2.16831,3.81425,4.43214,4.25353,3.82092
7892934,5.28624,5.85014,5.01867,5.21279,5.30067,5.19957
7892935,8.48615,8.62545,8.09925,7.49539,7.34321,7.30696
7892936,2.60577,2.84339,3.40932,4.86198,4.62328,4.55847
7892937,5.76139,5.10781,5.88567,6.48481,6.35625,5.99618
7892938,5.53456,5.57462,6.04345,6.28142,6.41132,6.59865
7892939,9.0433,8.77733,8.88467,8.15837,8.198,8.02905
7892940,10.69162,10.57741,10.75605,11.15654,10.87947,11.20014
7892941,11.3443,11.12002,11.25842,10.98023,11.16183,10.89224
7892942,4.05614,3.91661,4.03292,4.6278,3.29266,3.73031
7892943,1.07681,0.97778,1.00012,0.84766,0.94624,0.77798
7892944,7.98878,7.92085,8.22622,8.12179,7.94178,8.17512
7892945,2.44762,2.00027,1.8977,2.73789,1.75547,2.22129
7892946,4.2801,4.24114,4.21472,4.71001,4.61824,4.80619
7892947,9.61338,9.62144,9.72228,9.31979,9.33167,9.44412
7892948,8.69625,8.40719,8.68579,9.46924,9.60615,9.02902
7892949,2.33647,2.08653,1.58908,2.95975,3.04828,2.06161
7892950,2.08501,3.07152,2.77742,3.10165,1.62917,2.60459
7892951,6.9737,6.30545,6.74411,5.48148,6.30555,5.18178
7892952,6.08293,5.88712,5.37057,6.15519,5.88817,5.50602
7892953,7.44383,7.98021,8.23737,8.83534,9.14493,9.14403
7892954,9.7767,9.72221,9.41553,8.68317,8.51685,8.64732
7892955,8.09901,8.19429,8.42722,8.97349,8.41781,8.70988
7892956,9.57208,9.89203,9.94486,10.22414,10.2046,10.05312
7892957,4.56013,4.62294,4.81449,5.15321,4.13837,5.29777
7892958,4.85533,5.07338,4.71646,3.40898,4.1509,3.46162
7892959,6.27548,6.19831,6.11246,6.30676,6.68301,6.6656
7892960,7.01411,6.82719,7.06769,8.10729,7.88371,7.69324
7892961,7.89544,7.90704,8.24186,6.94391,7.45499,6.40926
7892962,3.52072,2.73306,3.61546,4.95211,4.10646,3.38832
7892963,3.39334,2.40184,3.30586,2.09691,2.8759,2.37816
7892964,2.78465,3.61501,3.67898,3.89107,3.81195,2.3192
7892965,1.60246,1.22481,0.83641,1.22313,1.70561,0.89804
7892966,10.71211,10.61533,10.67152,9.8437,10.04242,9.79718
7892967,8.89686,8.36155,8.31952,8.16348,8.2192,8.17607
7892968,7.87557,7.65808,7.92285,7.38961,7.54701,7.78587
7892969,9.89075,9.54347,9.6505,10.17239,10.14939,10.0014
7892970,4.44154,3.85974,4.0615,2.54541,3.53567,1.85531
7892971,1.0142,0.97778,0.97789,0.82661,0.95739,0.80999
7892972,8.97778,8.62384,8.91699,9.96381,9.73648,9.91364
7892973,4.98066,5.44523,5.36689,5.38247,5.22313,5.03602
7892974,5.25318,4.88877,5.47889,5.51626,5.78958,5.39088
7892975,1.48184,0.99002,0.93443,1.09799,1.27968,1.45211
7892976,1.97503,2.38471,1.30273,2.66394,1.87071,1.40711
7892977,11.44492,11.06064,11.24793,11.40064,11.26682,11.27514
7892978,4.61413,2.55045,4.28615,3.96894,4.66458,3.51606
7892979,9.38564,9.26193,9.24133,9.438,9.5216,9.1071
7892980,5.97533,5.03305,5.76797,5.9426,6.11775,5.55689
7892981,8.937,8.75614,8.90609,8.11278,8.32588,7.80457
7892982,1.78391,1.15614,1.93163,2.05523,3.23171,0.73741
7892983,11.04806,11.27544,11.37886,10.50117,10.50815,10.54678
7892984,3.62184,4.68119,4.87717,4.82696,4.52336,5.45835
7892985,1.92135,2.14323,3.52524,2.86714,2.58495,4.02113
7892986,10.33456,10.05789,10.1161,9.50626,9.42669,9.7298
7892987,10.78565,10.10271,10.7958,11.10291,10.93947,10.77664
7892988,1.70244,1.49215,1.465,1.33735,0.9868,0.72169
7892989,4.99143,5.50108,5.42386,4.98507,5.23143,5.05679
7892990,5.97694,5.52772,6.03111,5.3847,4.95566,5.3295
7892991,7.7312,7.7113,7.76025,8.16984,8.1791,7.88103
7892992,11.30549,11.02637,11.20126,11.52169,11.37685,11.37422
7892993,8.33706,7.9063,8.40368,9.22553,8.8123,8.70135
7892994,1.65223,1.11142,1.02226,1.59504,1.44582,1.03305
7892995,1.29719,0.65988,1.17277,1.18639,1.19825,0.92672
7892996,6.13429,6.18816,6.33189,6.36883,6.06758,6.24204
7892997,3.14573,2.82646,2.29206,3.01343,3.37247,2.59894
7892998,6.02892,6.46802,5.99129,5.64351,5.82092,5.40659
7892999,2.69386,2.56082,0.97077,2.89931,2.33962,2.84144
7893000,5.98142,5.63035,5.50308,5.93512,4.89371,5.72296
7893001,7.3049,6.39736,7.35445,7.49724,7.02568,6.8115
7893002,10.68641,10.76653,10.60966,10.14623,10.14806,10.0517
7893003,4.84816,4.93359,4.39156,5.03076,5.15698,4.27097
7893004,5.54904,4.9411,5.55074,5.82142,5.24246,4.88547
7893005,0.9881,1.31294,1.66062,1.78626,1.42988,1.43854
7893006,3.25293,2.33583,3.22351,3.73334,3.52764,3.26932
7893007,5.34207,5.4207,5.8688,6.58586,6.81965,6.30794
7893008,4.22184,5.3246,5.35225,5.7857,3.90922,5.87034
7893009,1.77974,1.63914,1.20608,1.85409,2.07342,1.734
7893010,3.49914,3.12267,3.28749,4.60137,4.88729,3.69498
7893011,3.52415,3.83417,3.11749,3.76097,3.85984,3.44035
7893012,10.26301,10.02625,10.25764,9.55836,9.57611,9.09551
7893013,4.2363,4.71945,4.25678,4.66306,5.20494,4.77459
7893014,3.51823,3.36562,3.54802,3.61703,3.9953,3.50987
7893015,10.56129,10.44347,10.64821,10.92976,10.73321,11.15739
7893016,2.99487,3.91698,2.55131,3.26421,3.63433,2.98361
7893017,4.81026,3.52381,4.11215,4.40263,4.70965,3.98999
7893018,2.27144,3.05865,1.65533,2.77238,3.39066,2.08369
7893019,4.88492,5.26762,4.78326,4.72398,4.16831,3.7072
7893021,3.4427,3.08228,1.96087,2.82712,2.7476,3.09327
7893022,4.93006,3.02034,4.58377,3.85354,4.64867,4.32553
7893023,8.76081,7.9635,8.05632,8.48235,7.9996,8.12847
7893024,2.28725,3.47297,1.79612,2.61269,2.47555,2.09504
7893025,7.6934,7.66536,7.40836,7.20813,6.9768,6.97974
7893026,5.76739,5.94518,5.85649,6.02833,5.86158,6.15742
7893027,4.01433,3.94809,3.72578,2.89181,3.58102,4.19523
7893028,5.51313,4.8406,4.66277,5.18743,5.31879,4.56839
7893029,10.18519,9.84515,9.93711,10.06843,10.4462,9.91112
7893030,5.02029,4.60524,5.26263,5.35973,5.07713,4.43188
7893031,8.35284,8.27313,8.28971,8.76842,8.7319,8.45202
7893032,5.46988,5.6106,5.95842,5.21827,5.3055,4.7471
7893033,6.9354,6.85113,7.56568,7.89923,7.89553,7.70894
7893034,5.19884,4.59144,4.99691,4.37613,4.03447,4.01938
7893035,4.69495,4.56642,5.01337,4.56896,4.51955,4.2626
7893036,8.01302,8.10399,8.15524,8.30512,8.29535,8.26203
7893037,4.90195,4.79871,5.11838,4.91461,4.71171,4.76554
7893038,3.15688,2.43717,2.59328,3.229,3.00641,3.0878
7893039,8.80272,9.03421,9.2612,9.50968,9.40374,9.46342
7893040,6.17603,5.93748,5.92958,6.32939,6.43852,5.95454
7893041,1.60159,1.23178,2.6897,2.75283,3.2245,3.11381
7893042,7.53732,7.63189,7.49908,8.40582,8.32599,8.3983
7893043,3.8824,4.44942,4.47991,5.38384,4.44871,5.11645
7893044,1.79038,1.2987,1.32296,1.61042,1.95558,0.94305
7893045,0.86351,1.53265,1.07351,2.02196,0.8754,1.52563
7893046,2.68205,2.9717,3.66181,3.29895,3.18093,2.35615
7893047,4.6729,4.10263,4.64422,4.98837,4.90426,4.72509
7893048,4.8687,5.22439,5.1344,5.45383,5.6369,5.31512
7893049,3.87288,3.53523,4.77047,4.52259,5.01523,3.76616
7893050,11.4286,11.30454,11.34024,11.13903,11.08681,11.13066
7893051,5.39966,4.6349,5.11015,5.54915,5.95979,4.91238
7893052,4.33027,3.6864,4.31692,3.63133,3.82329,3.74083
7893053,1.94878,1.38388,1.48373,1.89609,2.15406,2.85773
7893055,4.05129,3.64752,3.63633,3.42967,3.83439,3.3049
7893056,4.78307,4.95498,5.82459,4.26185,5.31009,3.81506
7893057,0.74842,1.27457,1.38609,0.74842,1.20549,0.73248
7893058,9.91904,10.06808,10.09026,9.05936,9.25012,8.97212
7893059,4.88767,4.36081,4.17847,5.3447,5.17749,4.92563
7893060,3.23849,4.04866,4.12142,4.05309,4.42695,3.91577
7893061,9.55934,9.52894,9.2538,9.15311,9.0761,9.12788
7893062,3.98372,3.24009,4.16579,3.1819,2.18336,2.3204
7893063,5.1041,5.32659,4.7163,6.58589,6.38806,6.17579
7893064,6.17194,5.82641,6.54566,6.20253,5.85744,6.14503
7893065,4.18928,4.61136,4.01066,4.30442,4.31722,3.41088
7893066,0.84543,2.30248,1.19568,1.52508,0.83442,1.16369
7893067,6.14104,5.69913,5.30812,7.19457,7.05295,6.97211
7893068,5.35242,5.29846,5.37819,6.63848,6.20231,6.30825
7893069,4.96938,5.39948,5.71366,6.28041,6.14943,5.95892
7893070,9.41484,9.69772,9.56906,9.08259,9.23633,9.23733
7893071,4.59734,4.72722,4.70438,5.43308,4.26812,5.45202
7893072,5.13344,3.90191,4.78523,5.91991,5.36195,5.86529
7893073,8.95068,8.94814,8.75778,7.97491,7.97118,7.93479
7893074,7.79263,7.26951,7.10441,7.05396,6.88055,6.71383
7893075,9.35042,9.56584,8.88503,8.52866,8.28128,8.03107
7893076,3.36407,3.32983,3.7572,4.9906,4.93393,4.9522
7893077,11.83576,11.68809,11.95727,12.19313,12.11882,12.13798
7893078,1.09972,2.34444,1.14768,1.2487,1.43854,1.52772
7893079,9.71567,9.27072,9.51127,8.92311,9.16928,8.62244
7893080,2.10503,2.85534,3.88201,3.30769,2.58084,2.39163
7893081,11.08933,10.92482,10.98252,11.1357,11.11378,10.89964
7893082,3.56378,3.52577,3.74304,4.39758,4.08841,3.86003
7893083,3.78031,1.95472,2.36217,3.88456,2.86714,3.21153
7893084,7.49105,7.68957,7.74808,8.15259,8.10141,8.59229
7893085,8.85322,8.54573,8.87887,9.51051,9.29564,9.16415
7893086,6.8876,7.10363,7.49067,6.3469,6.69063,7.16085
7893087,9.47865,9.02608,9.06687,9.8747,9.66816,9.81767
7893088,3.85655,3.54198,2.71467,2.61365,2.97787,2.4502
7893089,5.5945,5.73503,5.79995,6.0162,6.28837,6.05952
7893090,11.40988,11.05025,11.3655,11.37417,11.3461,11.00166
7893091,8.00753,7.59126,7.9288,7.75678,7.67796,7.77593
7893092,3.01232,3.49948,3.91298,3.94687,3.33902,4.4507
7893093,2.70706,2.66076,1.97443,1.68831,2.41939,2.8957
7893094,11.59522,11.54865,11.60471,10.89656,10.79411,10.96267
7893095,3.68939,2.91275,3.13147,3.64989,4.00548,3.30469
7893096,8.73734,8.67776,8.99342,9.47151,9.2835,9.26574
7893097,7.36535,7.04359,7.41409,7.05371,7.64675,6.76849
7893098,5.65402,4.19339,5.43079,5.17421,5.15064,5.22198
7893099,5.10085,5.48446,5.25513,4.3499,5.08502,5.23857
7893100,4.64419,4.02019,5.29863,5.00441,5.31547,4.51177
7893101,11.16586,10.97045,11.25673,11.42537,11.44738,11.28939
7893102,2.81371,2.54754,2.78256,2.21582,1.34152,2.08582
7893103,11.18225,10.95932,10.92825,11.42489,11.33645,11.27433
7893104,5.31107,5.33401,5.51139,5.61487,5.42044,5.44265
7893105,7.3417,7.21913,7.59357,8.12416,7.91822,7.65246
7893106,5.55044,5.95841,5.72939,6.6157,6.59871,6.82719
7893107,1.58273,2.14033,2.67785,2.98738,3.17869,3.01106
7893108,1.17641,1.15614,0.54104,1.43854,2.79814,0.85921
7893109,3.56412,3.08486,3.30024,2.44531,3.4388,2.7512
7893110,3.3309,3.67506,3.82043,3.45598,3.50374,3.1804
7893111,5.24879,5.41565,5.18765,6.36055,6.47022,5.98289
7893112,2.76941,2.68536,2.5386,3.77427,3.57477,3.42547
7893113,7.21567,7.22978,7.1912,7.39336,7.65337,7.63333
7893114,3.50474,3.66632,4.27675,4.4287,4.48125,3.43317
7893115,2.77943,3.36767,2.42747,1.89711,2.84744,2.14015
7893116,6.91131,6.68178,6.96976,7.87286,7.39125,7.61384
7893117,2.46562,1.64993,2.7971,1.88158,2.6598,1.75166
7893118,6.33828,5.94213,6.36406,6.24677,6.22236,6.01004
7893119,2.48347,1.97788,3.04224,3.83724,3.3142,3.38996
7893120,4.72093,4.61986,4.35488,5.38472,4.92839,4.71169
7893121,8.16928,7.81411,8.22353,9.08059,8.93438,8.94261
7893122,6.25874,6.32781,5.80451,6.67726,6.62396,7.29053
7893123,6.63876,6.882,7.18667,7.41876,7.25762,7.29926
7893124,3.34038,2.95949,2.11331,3.45909,3.27081,2.42848
7893125,7.155,6.04774,6.113,6.63707,6.62946,6.51387
7893126,2.73054,3.23004,4.23151,2.50723,2.69212,2.61107
7893127,3.59391,3.35694,3.32983,1.89796,2.60937,2.68465
7893128,6.02169,5.40405,5.80241,5.92062,6.53084,5.15559
7893129,3.13354,2.57811,2.41605,3.11962,2.56455,1.887
7893130,10.71031,10.30004,10.50896,10.20516,10.47491,10.13245
7893131,10.49924,10.44319,10.60585,10.88586,11.05631,10.60904
7893132,2.00253,1.9204,2.96193,2.85779,3.59393,3.57748
7893133,10.84616,10.67807,10.65379,10.15384,9.99127,9.9554
7893134,6.33823,6.10495,6.28041,6.45316,6.29562,6.13379
7893135,1.17641,1.61162,1.66062,1.03036,1.64629,1.31838
7893136,1.92322,1.90074,2.87991,2.03483,2.88629,1.68321
7893137,1.80282,1.90102,0.99455,1.84153,2.73528,1.48752
7893138,11.66696,11.36429,11.4521,11.87395,11.71149,11.8047
7893139,11.5129,11.3716,11.37391,11.30049,11.0464,11.3355
7893140,11.04314,10.83378,11.18657,11.48953,11.3323,11.34289
7893141,6.86149,6.97959,6.94747,6.50366,7.05747,6.18857
7893142,2.27026,2.06656,2.54385,3.06619,3.64855,2.68596
7893143,4.44682,2.80397,3.51975,5.76611,6.05957,5.06267
7893144,2.01147,2.57397,2.93698,1.97803,2.74349,2.54631
7893145,4.89108,5.47233,4.9389,5.21618,4.47434,4.76999
7893146,4.53161,4.36385,4.47335,5.38003,5.31164,4.89329
7893147,11.31359,11.18547,11.53667,11.63549,11.52607,11.5242
7893148,7.20741,7.23647,6.97233,8.07892,7.70856,7.73082
7893149,2.87006,2.42909,3.01884,2.83688,3.98946,2.90829
7893150,2.94895,3.65362,4.21061,4.00801,4.68999,3.81653
7893151,5.32126,5.26711,5.35328,5.25254,4.52603,4.97858
7893152,9.33246,9.05994,9.60981,10.09527,10.0168,9.63395
7893153,9.3806,9.40946,9.21127,8.4785,8.67298,8.58805
7893154,6.79299,6.585,6.85166,6.66359,6.99005,6.82222
7893155,2.89768,4.2387,3.2632,4.06656,4.02411,3.48464
7893156,5.08444,4.79722,4.70587,5.88918,5.79996,5.48472
7893157,1.57832,1.74636,1.46774,0.95701,1.82774,1.39251
7893158,5.16156,5.32754,4.91618,5.5202,5.98272,5.54246
7893159,5.19422,4.81955,5.23452,4.23166,4.92769,4.13139
7893160,10.79908,10.81633,10.78318,10.87054,10.84979,10.95898
7893161,2.08568,1.8811,1.22047,1.68103,1.56139,1.08076
7893162,3.29839,3.00906,2.95411,4.46771,5.0235,2.80842
7893163,1.28764,1.43452,1.05665,1.50271,1.89536,1.24838
7893164,9.08429,8.61642,8.95257,8.56779,8.67424,8.4178
7893165,4.77986,4.76606,4.69438,6.2658,5.44424,5.27803
7893166,2.57961,2.41179,3.18306,2.5851,2.87111,2.65633
7893167,4.37087,5.31709,4.291,4.02893,3.75559,4.57231
7893168,6.58559,6.32313,6.9639,7.51555,7.43166,7.29394
7893169,5.17405,4.07218,4.66831,4.08215,4.61875,3.5317
7893170,3.76895,4.26934,4.10061,2.96385,4.62094,4.58928
7893171,3.58024,3.24156,3.00862,3.76532,3.66071,3.50323
7893172,5.64724,5.75763,4.82475,6.03441,5.76098,5.87326
7893173,11.57344,11.47721,11.4151,10.96033,11.04706,11.11605
7893174,1.14202,1.17609,1.18403,1.04515,1.84453,1.07326
7893175,4.82758,5.10646,4.582,5.01771,5.01523,5.31009
7893176,1.2071,1.87149,1.02827,1.48534,1.3697,1.48529
7893177,4.38511,4.60524,3.7572,4.26936,3.71016,3.46186
7893178,3.04451,2.35734,2.43183,2.56221,2.52756,2.36551
7893179,4.37036,3.42099,3.75233,3.89201,4.0876,3.97018
7893180,5.26904,5.11888,4.93513,5.39005,5.40292,5.58252
7893181,7.55313,7.89096,7.60412,7.89001,7.83823,7.90884
7893182,4.2993,3.91698,3.96101,4.39733,4.2876,4.58054
7893183,2.29355,2.33017,2.78357,2.69809,3.57121,2.99155
7893184,6.24491,5.60186,5.63715,6.16224,6.52212,6.37933
7893185,2.56154,4.99634,3.83295,3.72161,3.91946,3.37205
7893186,3.26675,3.71264,3.33727,3.08908,2.44203,2.80392
7893187,9.41573,9.54537,9.5971,8.54891,8.71844,8.46285
7893188,4.50601,5.09829,5.64988,5.83058,6.16681,5.552
7893189,11.77433,11.61005,11.83274,11.96043,11.80285,11.86237
7893190,3.88974,4.28025,4.38077,3.78858,4.00968,3.66745
7893191,9.51722,9.22475,9.14914,9.46806,9.5518,9.58232
7893192,2.63285,3.0092,2.90624,2.10744,3.11981,2.21306
7893193,2.11365,2.5751,3.48952,2.60734,2.24558,0.85921
7893194,9.94919,10.17098,10.19079,9.30227,9.61186,9.27342
7893195,2.45577,3.82645,4.01535,2.20543,3.81751,3.2393
7893196,10.5062,10.27736,10.39542,10.27017,10.52699,9.94651
7893197,2.14468,2.18704,0.93443,1.0837,1.52227,1.08766
7893198,1.06446,0.98962,1.85231,0.75681,0.8974,0.69204
7893199,0.91629,0.85629,1.33992,1.16797,1.08266,1.47013
7893200,0.76483,1.14921,1.38747,1.19008,0.9868,1.5027
7893201,10.65126,10.41838,10.32452,9.02574,9.25512,9.14363
7893202,6.77139,6.36821,6.65627,6.52389,6.78942,6.59017
7893203,4.10572,2.42868,2.87488,3.81613,3.12728,2.43208
7893204,3.08392,1.82758,1.8814,2.97586,2.49658,2.3912
7893205,10.84256,10.5304,10.6425,11.11901,10.90231,11.19851
7893206,4.60382,3.49995,4.49754,3.61639,3.71773,2.77518
7893207,6.21385,6.11464,6.34507,6.74044,6.5913,6.55607
7893208,9.28193,8.85752,9.14671,8.45322,8.46361,8.14866
7893209,6.37178,6.50155,6.32817,6.66957,6.73273,6.49012
7893210,6.10813,6.4869,6.74979,5.89057,5.84168,5.78985
7893211,2.13198,2.51359,2.98245,2.16294,2.43034,2.19473
7893212,3.52952,2.84946,2.1771,3.52712,3.91687,3.66275
7893213,4.61451,4.62569,4.50468,4.74924,5.25037,5.03982
7893214,4.51702,2.92817,3.1475,2.74638,2.79814,3.36118
7893215,3.07509,3.26236,1.86963,2.71209,2.08661,3.62896
7893216,4.58113,4.51644,4.05443,4.8791,5.45768,4.00618
7893217,8.42834,8.58444,8.69476,8.04711,7.94197,7.96434
7893218,12.17939,12.05369,12.0167,11.75468,11.71205,11.78949
7893219,3.54999,4.05811,3.16851,4.41185,4.77936,3.64002
7893220,7.71081,8.00141,8.21505,8.4753,8.49224,8.35665
7893221,1.82926,0.78061,1.80391,1.67661,2.10856,1.02303
7893222,2.59111,3.53658,3.78339,3.02263,3.44094,2.69804
7893223,1.62551,2.98028,3.15242,4.29794,2.12055,3.20715
7893224,3.50784,3.47219,3.1534,3.44323,4.09717,2.9752
7893225,6.69285,6.64173,6.60019,7.08329,6.80863,6.466
7893226,4.1956,4.05644,3.74272,3.71111,2.77804,3.7697
7893227,6.23513,6.88858,6.69213,6.39362,6.21692,6.50828
7893228,5.02216,4.73243,5.43321,5.69043,5.15747,5.49202
7893229,5.06209,4.22477,4.65288,4.23315,4.3554,4.40942
7893230,1.4671,1.8811,1.93163,2.20855,2.96802,0.95804
7893231,10.65521,10.34207,10.73494,10.97102,10.96637,10.67953
7893232,5.38749,5.40871,5.43422,5.48163,5.46435,5.1369
7893233,1.88386,2.76101,2.51617,2.46131,2.23718,2.23365
7893234,3.47736,3.25184,4.15812,4.89421,3.80044,4.42709
7893235,6.43773,5.85709,6.53199,6.00414,5.72987,5.84087
7893236,5.2455,5.15819,5.62492,5.80362,5.29634,6.04583
7893237,7.5421,7.88087,8.02738,8.65063,8.05519,8.51066
7893238,11.03826,10.98908,11.05625,10.05941,10.26392,10.17785
7893239,5.90099,6.38238,6.41122,5.95736,6.32519,5.51486
7893240,8.18064,8.18193,8.05332,7.54039,7.64581,7.37167
7893241,5.47628,4.95449,5.06501,6.01597,6.19716,5.77915
7893242,7.85349,8.28989,8.24609,8.43395,8.42668,8.27371
7893243,3.83246,2.9875,2.15246,3.58031,4.2601,3.06745
7893244,10.58997,10.63645,10.67691,10.80306,10.69578,10.64065
7893245,5.96375,5.74086,6.29066,6.56623,6.16987,6.36142
7893246,4.52314,4.09528,5.31454,4.25047,4.32871,4.97707
7893247,8.68589,8.56403,8.74115,9.14945,9.05532,9.1308
7893248,7.23117,7.35012,7.26404,8.00748,7.8846,7.81497
7893249,7.96696,7.94871,8.03375,8.23717,8.41054,8.65912
7893250,2.97664,3.54704,3.11866,3.69644,3.92768,3.49337
7893251,2.13632,3.03413,2.9912,3.0137,3.12166,2.51438
7893252,3.25413,1.9838,3.25892,2.65632,3.61611,3.61611
7893253,3.55947,3.44513,3.66338,3.97969,4.14914,3.61125
7893254,4.43751,4.79729,4.83491,4.43334,4.04523,3.50765
7893255,4.80245,4.05981,4.48554,4.23315,4.50561,3.47239
7893256,2.66498,2.20576,2.21804,2.68835,3.1032,2.81569
7893257,6.28137,5.68285,5.78422,5.64683,6.627,6.03765
7893258,9.41015,9.54455,9.70141,8.63151,8.82861,8.5642
7893259,10.44919,10.30723,10.45665,10.81606,10.71642,10.5203
7893260,3.72543,4.06825,3.97488,3.41019,2.95944,3.87855
7893261,9.65105,9.85362,9.76174,8.63371,8.5301,8.37313
7893262,9.16968,9.19355,9.28942,8.80935,8.61025,8.86603
7893263,4.3194,4.65293,5.08578,5.66568,5.06212,5.04999
7893264,10.91384,10.73205,11.10986,11.3001,11.29343,11.24496
7893265,2.96081,2.29649,3.39308,2.30369,2.57798,1.5064
7893266,10.20397,9.98453,9.93014,10.41273,10.16448,10.21669
7893267,3.50784,4.33399,4.76609,5.0318,5.50802,5.25302
7893268,7.89503,7.83268,7.46887,7.78646,8.19272,8.07106
7893269,4.33329,4.00185,4.56213,3.52458,3.77199,4.42506
7893270,11.14184,10.74791,10.85089,11.14292,11.00669,11.14437
7893271,9.21738,9.32561,9.51873,8.32601,8.57268,8.46211
7893272,10.52075,10.28322,10.43454,10.91384,10.65406,10.85978
7893273,5.8071,5.41788,5.76179,5.82514,5.5622,5.12635
7893274,0.81712,1.02775,1.69965,1.21341,1.40928,0.78799
7893275,1.75732,2.03709,1.98455,1.45131,2.52338,1.89599
7893276,2.40376,2.43522,2.0228,3.04843,3.77835,2.30092
7893277,3.38374,4.8987,4.83606,4.46536,4.45038,4.48661
7893278,4.41122,5.03367,5.34597,4.53088,4.8397,4.31838
7893279,3.67413,1.50037,3.92758,2.78414,4.29214,2.58563
7893280,0.91943,1.3233,0.90887,0.44893,0.73513,0.57152
7893281,10.36522,10.25912,10.50584,10.75414,10.76667,10.60185
7893282,3.77503,3.58139,3.465,2.63659,3.40517,3.15208
7893283,8.54808,8.45719,8.91666,9.54819,9.60586,9.32237
7893284,3.22471,2.52978,3.49373,2.98801,3.46011,1.89926
7893285,4.82611,4.61515,3.58831,5.18797,5.28527,5.51382
7893286,3.58478,4.23865,5.28226,4.88848,5.21027,3.67062
7893287,3.8709,2.04316,4.03093,4.43676,4.74091,4.13005
7893288,5.64117,5.78974,5.64927,6.92374,6.54492,6.72159
7893289,9.49689,9.21512,9.47264,9.9867,10.10542,9.77259
7893290,4.7651,3.64973,4.39728,3.81475,4.58088,3.16829
7893291,3.51321,3.71616,3.91444,2.85214,2.45438,3.70922
7893292,2.6988,2.11004,2.25819,2.05898,2.08154,1.95255
7893293,1.33294,0.98214,0.72495,0.82329,0.82291,0.72344
7893294,7.11718,6.80786,7.12852,7.35733,7.5484,6.8054
