cold_27h_1	cold_27h_2	cold_27h_3	cold_3h_1	cold_3h_2	cold_3h_3	cold_9h_1	cold_9h_2	cold_9h_3	control_27h_1	control_27h_2	control_27h_3	control_3h_1	control_3h_2	control_3h_3	control_9h_1	control_9h_2	control_9h_3	heat_27h_1	heat_27h_2	heat_27h_3	heat_3h_1	heat_3h_2	heat_3h_3	heat_9h_1	heat_9h_2	heat_9h_3	salt_27h_1	salt_27h_2	salt_27h_3	salt_3h_1	salt_3h_2	salt_3h_3	salt_9h_1	salt_9h_2	salt_9h_3
TA30195_4113	-0.395928676331139	-0.415037499278844	-0.556393348524385	-0.15200309344505	-0.0892673380970874	-0.251538766995965	0.176322772640463	-0.15200309344505	-0.321928094887362	-0.200912693925996	-0.234465253637023	-0.104697378666693	-0.358453970912476	-0.535331732996556	-0.104697378666693	-0.395928676331139	0.0840642647884745	-0.535331732996556	-0.0439433475875971	-0.120294233717712	-0.340075441597622	-0.62148837674627	-0.286304185156641	-0.395928676331139	-0.494109070270043	0.0565835283663675	-0.2688167584278	0.176322772640463	-0.168122758808327	-0.713118852211838	-0.0291463456595165	-0.3040061868901	-0.15200309344505	-0.785875194647153	0.475084882948783	0
TA30196_4113	-0.340075441597622	-0.473931188332412	-0.761213140412883	0.263034405833794	-0.200912693925996	-0.434402824145775	0.545968369105293	0.111031312388744	-0.358453970912476	-0.120294233717712	-0.494109070270043	-0.358453970912476	-0.434402824145775	-0.862496476250065	-0.200912693925996	-0.577766999316952	-0.0439433475875971	-0.321928094887362	-0.0144995696951151	-0.15200309344505	-0.217591435072627	-0.599462070416271	-0.0740005814437769	-0.556393348524385	-0.415037499278844	-0.104697378666693	-0.577766999316952	0.263034405833794	0.0143552929770701	-0.862496476250065	0.0426443374084937	-0.415037499278844	-0.473931188332412	-0.810966175609983	0.495695162624069	-0.120294233717712
TA30197_4113	-0.862496476250065	-0.83650126771712	-0.810966175609983	0.238786859587116	-0.415037499278844	-0.68965987938785	-0.286304185156641	0	-0.514573172829758	-0.15200309344505	-0.514573172829758	-0.556393348524385	-0.358453970912476	-0.810966175609983	-0.2688167584278	-0.736965594166206	-0.168122758808327	-0.340075441597622	-0.0740005814437769	-0.0588936890535686	-0.340075441597622	-0.599462070416271	-0.0588936890535686	-0.810966175609983	-0.395928676331139	-0.104697378666693	-0.68965987938785	0.0143552929770701	-0.0144995696951151	-1.12029423371771	-0.0588936890535686	-0.454031630894707	-0.643856189774725	-0.915935735211525	0.16349873228288	-0.184424571137427
TA30205_4113	-1.15200309344505	-0.971430847803229	-0.888968687611256	-0.535331732996556	-0.62148837674627	-0.915935735211525	-1.02914634565952	-1.08926733809709	-1.32192809488736	-0.217591435072627	-0.2688167584278	-0.62148837674627	-0.200912693925996	-0.286304185156641	-0.2688167584278	-0.377069649079823	-0.104697378666693	-0.286304185156641	0.111031312388744	0.16349873228288	-0.286304185156641	-0.0740005814437769	0.321928094887362	-0.15200309344505	0.22650852980868	0.27500704749987	-0.0291463456595165	-0.321928094887362	-0.415037499278844	-0.862496476250065	0.0285691521967709	-0.3040061868901	-0.556393348524385	-0.785875194647153	-0.643856189774725	-0.862496476250065
TA30206_4113	1.55581615506164	2.22032995487956	2.06350294230616	3.24184018356467	2.38956681176273	2.27798474729977	1.66902676550963	3.00180224263399	2.01077983875324	0.137503523749935	0.0285691521967709	0.150559676575381	0.214124805352847	-0.168122758808327	0.20163386116965	0	-0.0144995696951151	0.16349873228288	0.176322772640463	-0.3040061868901	-0.234465253637023	-0.0588936890535686	-0.286304185156641	-0.0740005814437769	0.124328135002202	-0.0144995696951151	-0.0892673380970874	2.35614381022528	1.78240856492737	1.78659636189081	1.36737106564853	1.48026512205446	1.6915341649192	1.09761079662642	1.67807190511264	1.59931779369823
TA30210_4113	0.333423733725192	0.189033824390017	-0.321928094887362	0.454175893185802	0.111031312388744	-0.0740005814437769	0.321928094887362	0	0.111031312388744	0.0426443374084937	-0.0144995696951151	-0.251538766995965	0.0840642647884745	0.0143552929770701	-0.200912693925996	0.0143552929770701	-0.0439433475875971	-0.15200309344505	0.070389327891398	0.124328135002202	-0.234465253637023	-0.234465253637023	0.124328135002202	-0.251538766995965	-0.0740005814437769	0.189033824390017	0.070389327891398	0.176322772640463	-0.0144995696951151	-0.286304185156641	0.070389327891398	0.0976107966264223	-0.321928094887362	-0.0439433475875971	-0.0144995696951151	-0.0291463456595165
TA30214_4113	0.0143552929770701	0.0840642647884745	0.0565835283663675	0.263034405833794	1.0071955014042	0.321928094887362	0.250961573533219	0.333423733725192	-0.340075441597622	-0.168122758808327	-0.321928094887362	-0.217591435072627	-0.643856189774725	-0.217591435072627	-0.251538766995965	-0.104697378666693	-0.473931188332412	-0.0439433475875971	0.20163386116965	-0.62148837674627	0.895302621333307	0.594548549550354	-0.286304185156641	-0.0144995696951151	-0.556393348524385	-0.83650126771712	-0.761213140412883	-1.05889368905357	-1.21759143507263	-0.0740005814437769	-0.888968687611256	-0.494109070270043	-0.761213140412883	-0.971430847803229	-1.18442457113743	-0.514573172829758
TA30221_4113	0.823749360308273	0.389566811762726	0.298658315564515	1.48026512205446	1.18903382439002	1.28095631383106	0.238786859587116	0.782408564927373	0.823749360308273	-0.251538766995965	-0.358453970912476	-0.117161344232749	-0.494109070270043	0	-0.321928094887362	0.367371065648529	-0.68965987938785	-0.168122758808327	0.485426827170242	-0.83650126771712	1.21412480535285	1.19534759832222	0.16349873228288	0.178873958169795	0.344828496997441	-0.943416471633633	0.0840642647884745	-0.120294233717712	-0.358453970912476	0.189033824390017	-0.713118852211838	0.176322772640463	0.137503523749935	0.176322772640463	-0.358453970912476	0.773996325111173
TA30222_4113	0.443606651475615	0.27500704749987	0.422233000683048	-0.2688167584278	-0.104697378666693	-0.0588936890535686	0.799087306074004	0.150559676575381	0.464668267003444	-0.136061549576028	-0.15200309344505	0.464668267003444	0.070389327891398	0.20163386116965	0.27500704749987	0.176322772640463	-0.0892673380970874	-0.168122758808327	-0.251538766995965	-0.599462070416271	0.263034405833794	-0.234465253637023	-0.713118852211838	-0.2688167584278	-0.454031630894707	-0.514573172829758	-0.0439433475875971	-0.104697378666693	-0.2688167584278	0.464668267003444	-0.104697378666693	-0.0740005814437769	0.0565835283663675	0.367371065648529	0.070389327891398	0.344828496997441
TA30228_4113	-0.104697378666693	-0.168122758808327	0.0285691521967709	0.0285691521967709	-0.286304185156641	0.250961573533219	0.070389327891398	0.0143552929770701	0.286881147788162	0.137503523749935	-0.104697378666693	-0.0439433475875971	-0.15200309344505	-0.217591435072627	-0.0588936890535686	0.137503523749935	-0.321928094887362	0.0565835283663675	-0.556393348524385	-0.2688167584278	-0.2688167584278	-0.184424571137427	-0.473931188332412	-0.473931188332412	0	-0.434402824145775	-0.0740005814437769	0.124328135002202	0	-0.168122758808327	0.124328135002202	0.0285691521967709	0.238786859587116	0.0565835283663675	-0.599462070416271	-0.168122758808327
TA30236_4113	0.400537929583729	0.214124805352847	0.344828496997441	0.27500704749987	0.333423733725192	0.443606651475615	-0.104697378666693	0.485426827170242	0.176322772640463	0.298658315564515	-0.0144995696951151	0.0285691521967709	0.0426443374084937	0.070389327891398	0.124328135002202	0.298658315564515	0.16349873228288	0.238786859587116	0.16349873228288	-0.0892673380970874	0.0285691521967709	0.16349873228288	0.389566811762726	0.150559676575381	0.485426827170242	-0.0291463456595165	0.0840642647884745	0.0840642647884745	0.27500704749987	0.0976107966264223	0.263034405833794	0.411426245726465	0.31034012061215	0.367371065648529	0.333423733725192	0.111031312388744
TA30237_4113	-0.454031630894707	-0.120294233717712	-0.0588936890535686	-0.0892673380970874	-0.251538766995965	-0.761213140412883	-0.0588936890535686	-0.0291463456595165	-0.0892673380970874	-0.0144995696951151	0.263034405833794	0	-0.104697378666693	0.0285691521967709	-0.168122758808327	-0.358453970912476	-0.234465253637023	0.0143552929770701	0.37851162325373	-0.0291463456595165	0.070389327891398	0.22650852980868	0.124328135002202	-0.0439433475875971	-0.358453970912476	-0.168122758808327	-0.251538766995965	-0.0892673380970874	-0.120294233717712	-0.286304185156641	-0.0892673380970874	-0.83650126771712	-0.234465253637023	-0.104697378666693	-0.104697378666693	0.0285691521967709
TA30242_4113	0.298658315564515	-0.434402824145775	-0.184424571137427	-0.643856189774725	-0.104697378666693	-0.234465253637023	-0.358453970912476	-0.785875194647153	-0.395928676331139	0.070389327891398	-0.0144995696951151	-0.200912693925996	-0.454031630894707	0	0.0840642647884745	0.0285691521967709	-0.0439433475875971	-0.168122758808327	0.333423733725192	0.545968369105293	0.124328135002202	-0.136061549576028	-0.0144995696951151	0.321928094887362	-0.0291463456595165	0.464668267003444	0.189033824390017	0.53605290024021	0.356143810225275	0.0426443374084937	-0.286304185156641	0.27500704749987	-0.184424571137427	0.0285691521967709	-0.0439433475875971	-0.3040061868901
TA30249_4113	-0.218469758618063	0.0838074203775557	-0.0514185183205828	-0.0138374792214241	-0.322040814243861	-0.473931188332412	0.126571076282093	0.220316667580764	-0.141658164061458	-0.168487121751012	-0.058971964515687	-0.176273664972877	-0.415550639987265	-0.304116140022002	-0.358572545338723	-0.515162268428399	-0.251641006032411	0.0282917641831838	0.00703479125082791	-0.0380641132349612	0.0482658713468144	-0.0518834538961013	-0.251538766995965	-0.358572545338723	-0.1212323224856	-0.567080173920669	-0.556393348524385	-0.160062926126688	0.163441224607922	-0.210409925936425	-0.107706131810556	-0.876218501464323	-0.386499162705481	-0.657366296741579	-0.14456097490206	0.0354694106717188
TA30251_4113	0.238786859587116	0.389566811762726	0.6959938131099	-0.168122758808327	-0.104697378666693	-0.15200309344505	0.150559676575381	-0.104697378666693	0	-0.136061549576028	-0.0892673380970874	0.124328135002202	0	0.0976107966264223	0.0840642647884745	0.0976107966264223	-0.0892673380970874	0.0565835283663675	0.0840642647884745	-0.120294233717712	0.298658315564515	0.367371065648529	-0.184424571137427	0.070389327891398	0.0565835283663675	0.0565835283663675	0.0565835283663675	0.0565835283663675	-0.0740005814437769	0.545968369105293	-0.0892673380970874	-0.358453970912476	0.27500704749987	0.070389327891398	0.238786859587116	0.22650852980868
TA30254_4113	-0.251538766995965	-0.136061549576028	-0.0439433475875971	0.22650852980868	0.0143552929770701	0.0426443374084937	0.0976107966264223	0.286881147788162	0.070389327891398	0.0565835283663675	0.20163386116965	0.0143552929770701	-0.0439433475875971	0.0285691521967709	0.189033824390017	-0.15200309344505	0.16349873228288	0.238786859587116	0.176322772640463	0.214124805352847	-0.0892673380970874	0.0565835283663675	0.150559676575381	0.137503523749935	0.263034405833794	0.137503523749935	0.111031312388744	0.070389327891398	0.0285691521967709	-0.217591435072627	0.111031312388744	-0.535331732996556	0.0426443374084937	-0.168122758808327	0.250961573533219	0.20163386116965
TA30255_4113	-0.120294233717712	0.0143552929770701	0.137503523749935	0.124328135002202	0.111031312388744	0.124328135002202	0.464668267003444	0.443606651475615	0.333423733725192	0.238786859587116	0.137503523749935	0.286881147788162	-0.120294233717712	0.214124805352847	0.286881147788162	-0.15200309344505	0.0285691521967709	0.189033824390017	0.111031312388744	0.238786859587116	0	0.0565835283663675	0.111031312388744	0.263034405833794	0	0.150559676575381	0.0426443374084937	0.250961573533219	0.0976107966264223	0	0.137503523749935	-0.3040061868901	0.0285691521967709	0.189033824390017	0.298658315564515	0.298658315564515
TA30259_4113	-0.358453970912476	-0.120294233717712	-0.217591435072627	-0.473931188332412	-0.0588936890535686	-0.200912693925996	-0.251538766995965	-0.494109070270043	-0.454031630894707	0.0426443374084937	0	-0.0439433475875971	-0.200912693925996	0.150559676575381	-0.120294233717712	-0.0588936890535686	-0.0892673380970874	-0.3040061868901	-0.120294233717712	-0.120294233717712	0.124328135002202	-0.104697378666693	-0.0740005814437769	-0.217591435072627	-0.251538766995965	0	0.0565835283663675	-0.454031630894707	-0.184424571137427	0	-0.168122758808327	0.0565835283663675	-0.217591435072627	-0.666576266274808	-0.340075441597622	-0.234465253637023
TA30260_4113	0.411426245726465	0.31034012061215	0.344828496997441	-0.184424571137427	-0.120294233717712	-0.15200309344505	0.807354922057604	0.516015147003665	0.526068811667588	0.0143552929770701	0.0426443374084937	-0.234465253637023	0.0840642647884745	-0.136061549576028	-0.0144995696951151	-0.0291463456595165	-0.168122758808327	-0.104697378666693	0.214124805352847	0.214124805352847	0.0565835283663675	0.16349873228288	0.22650852980868	-0.0439433475875971	0.389566811762726	-0.168122758808327	-0.200912693925996	0.389566811762726	0.333423733725192	0.31034012061215	0.250961573533219	0.411426245726465	0.124328135002202	0.111031312388744	0.321928094887362	0.070389327891398
TA30261_4113	0.411426245726465	0.53605290024021	-0.2688167584278	0.75702324650746	0.613531652917927	0.454175893185802	0.831877241191673	0.799087306074004	0.298658315564515	0.0426443374084937	0.189033824390017	-0.217591435072627	0.238786859587116	-0.0439433475875971	-0.395928676331139	0.0426443374084937	0.070389327891398	0	-0.395928676331139	-0.0892673380970874	-0.666576266274808	-0.136061549576028	-0.217591435072627	-0.494109070270043	-0.15200309344505	-0.168122758808327	-0.184424571137427	0.0976107966264223	-0.15200309344505	-0.321928094887362	0.0840642647884745	-0.434402824145775	-0.736965594166206	-0.136061549576028	0.20163386116965	0.443606651475615
TA30264_4113	0.0356067448026323	0.278202445019273	0.468295414911969	-0.168213832291239	0.207230152908049	0.272588817307646	-0.0736010535906144	-0.368122213461276	-0.140342556327741	-0.0249524529131569	0.027458959564479	0.372683213290585	0.0285691521967709	0.195223788996655	0.124085236600902	-0.00812467582253742	-0.0514185183205828	-0.160243060356728	0.0565168326499459	-0.0397390106048304	0.0214622225869205	0.0633543010984841	-0.00180562677618946	0.220210360378383	-0.0374560225600087	-0.144208496263019	0.250502976570504	0.0565168326499459	0.308037670785703	0.529608408276899	0.0140723838566893	-0.0144995696951151	0.207879333261249	0	0.193019179944307	0.149094535070661
TA30266_4113	-0.599462070416271	-0.340075441597622	0.0565835283663675	0.16349873228288	-0.234465253637023	-0.168122758808327	-0.0740005814437769	0.22650852980868	-0.0588936890535686	0.0976107966264223	0.150559676575381	-0.0291463456595165	-0.0291463456595165	-0.0740005814437769	0.238786859587116	-0.3040061868901	0.070389327891398	0.37851162325373	0.137503523749935	0.464668267003444	0	0.238786859587116	0.250961573533219	0.150559676575381	0.485426827170242	0.0565835283663675	0.0565835283663675	-0.15200309344505	-0.0439433475875971	-0.340075441597622	0.124328135002202	-0.556393348524385	-0.0291463456595165	-0.358453970912476	-0.0144995696951151	-0.104697378666693
TA30267_4113	0.263034405833794	0.238786859587116	0.263034405833794	-0.0588936890535686	0.238786859587116	0.22650852980868	0.22650852980868	-0.251538766995965	0.0426443374084937	0.0976107966264223	-0.0740005814437769	0.286881147788162	0.37851162325373	0.298658315564515	0.37851162325373	0.20163386116965	0.0976107966264223	0.150559676575381	-0.136061549576028	-0.104697378666693	-0.136061549576028	-0.0291463456595165	-0.217591435072627	0.111031312388744	-0.200912693925996	-0.0291463456595165	0.0976107966264223	0.150559676575381	-0.104697378666693	0.0426443374084937	0.0285691521967709	0.16349873228288	0.432959407276106	0.0426443374084937	-0.168122758808327	-0.0439433475875971
TA30268_4113	0.286881147788162	0.27500704749987	0.321928094887362	0.298658315564515	0.0840642647884745	0.250961573533219	0.37851162325373	-0.120294233717712	0.298658315564515	0.0840642647884745	0.20163386116965	0.400537929583729	0.150559676575381	0.31034012061215	0.55581615506164	0.16349873228288	0.250961573533219	0.238786859587116	-0.0439433475875971	0.111031312388744	0.0143552929770701	0.189033824390017	0.0565835283663675	0.27500704749987	0.070389327891398	0.0976107966264223	0.356143810225275	0.111031312388744	0.189033824390017	0.0426443374084937	0.298658315564515	0.454175893185802	0.298658315564515	0.321928094887362	0.111031312388744	0.176322772640463
TA30270_4113	0.400537929583729	0.367371065648529	0.31034012061215	0.31034012061215	0.27500704749987	0.124328135002202	-0.120294233717712	-0.200912693925996	-0.358453970912476	-0.15200309344505	-0.0740005814437769	-0.15200309344505	-0.136061549576028	-0.234465253637023	-0.136061549576028	-0.395928676331139	-0.358453970912476	-0.3040061868901	0.678071905112638	0.321928094887362	0.411426245726465	0.0593552776164212	-0.454031630894707	0.0143552929770701	-0.0439433475875971	0.27500704749987	0.124328135002202	-0.251538766995965	-0.0291463456595165	0.411426245726465	0.214124805352847	-0.286304185156641	-0.251538766995965	-0.168122758808327	-0.0892673380970874	-0.0291463456595165
TA30274_4113	0.0831906204080005	-0.0570176216230147	0.0494792400440844	0.200137798772693	0.142849062979062	0.155286397298577	0.895752853858343	-0.0666053428423422	-0.0400439556613459	-0.0294468445267843	-0.0101702241420878	-0.168213832291239	-0.140500302624344	-0.114183959362512	-0.0219716737937985	-0.0767232551573592	-0.136845954617257	0.00309514453603491	0.20755481611379	-0.110054980329976	0.246618709600108	0.0531205508849312	0.0680300534401332	0.0311437646972167	-0.105448391249309	-0.0424575643219515	-0.173259008086448	0.0817493661414398	0.0164030725416209	-0.0458625407604704	-0.0585180850250641	-7.21383590225177e-05	-0.0333345450293559	-0.506375953704424	0.0593791944899173	0.124328135002202
TA30279_4113	0.375774707395803	0.298381719768517	-0.0574861812500416	0.318596443479424	0.420261829810755	0.469425168503032	0.113500837294519	0.647038324596183	0.156541642720508	-0.0826039476177724	-0.0736010535906144	-0.335214295885207	0.0808471177180657	0.0736142685561403	-0.0458625407604704	-0.313635364670138	-0.0458625407604704	0.0694727489619206	-0.168396013759676	0.291518811898332	-0.00665255238771421	-0.132672283260497	0.234265593081436	-0.0922122855687137	0.137682348075218	0.0943903488960708	-0.0789892954168133	-0.0652616830172992	0.201142795934998	0.0137185913534255	-0.29645961227475	-0.00797878695148818	-0.236064472849213	0.0236575112291365	0.133678005891944	-0.0312524713029736
TA30280_4113	-0.395928676331139	-0.666576266274808	-0.434402824145775	0.214124805352847	1.18269229751619	0.0426443374084937	-0.736965594166206	-0.556393348524385	-0.666576266274808	0.0565835283663675	0.0143552929770701	0	0.422233000683048	-0.0649174766813384	0.879705766282288	-0.0892673380970874	0.214124805352847	-0.217591435072627	0.0565835283663675	-0.251538766995965	0.31034012061215	-0.2688167584278	0.0454429707611671	-0.0588936890535686	-0.340075441597622	0.214124805352847	-0.321928094887362	0.400537929583729	0.214124805352847	0.142740172116082	0.150559676575381	-0.0439433475875971	0.183962834842595	-1.15200309344505	-0.415037499278844	-0.358453970912476
TA30286_4113	-0.0439433475875971	-0.0588936890535686	-0.217591435072627	0.526068811667588	-0.168122758808327	-0.0588936890535686	0.53605290024021	0.344828496997441	0.0143552929770701	0.0285691521967709	0.137503523749935	-0.0892673380970874	0.0285691521967709	-0.120294233717712	-0.120294233717712	-0.168122758808327	0.16349873228288	0.0840642647884745	-0.168122758808327	-0.0144995696951151	-0.2688167584278	-0.184424571137427	0.286881147788162	-0.217591435072627	0.298658315564515	0.0426443374084937	-0.0892673380970874	-0.136061549576028	0.400537929583729	-0.0740005814437769	0.356143810225275	-0.200912693925996	-0.0892673380970874	0.594548549550354	-0.0439433475875971	-0.0291463456595165
TA30287_4113	-0.217591435072627	-0.0892673380970874	-0.286304185156641	0.594548549550354	0	-0.15200309344505	0.432959407276106	0.16349873228288	-0.120294233717712	0.0285691521967709	0.137503523749935	-0.217591435072627	0.0565835283663675	-0.0892673380970874	-0.2688167584278	-0.15200309344505	0.0565835283663675	0.070389327891398	-0.0892673380970874	-0.104697378666693	-0.340075441597622	-0.200912693925996	0.150559676575381	-0.321928094887362	0.150559676575381	0.0976107966264223	0.0285691521967709	-0.0144995696951151	0.389566811762726	-0.168122758808327	0.150559676575381	-0.340075441597622	-0.2688167584278	-0.120294233717712	-0.0740005814437769	0
TA30288_4113	-0.184424571137427	-0.217591435072627	-0.0588936890535686	0.505890929729957	-0.120294233717712	-0.0588936890535686	-0.168122758808327	0.298658315564515	-0.0740005814437769	0.070389327891398	0.0565835283663675	-0.120294233717712	0.0143552929770701	-0.217591435072627	-0.2688167584278	-0.3040061868901	0.189033824390017	-0.0144995696951151	-0.251538766995965	-0.217591435072627	-0.454031630894707	-0.2688167584278	0.176322772640463	-0.377069649079823	0.0285691521967709	-0.0439433475875971	-0.0892673380970874	-0.136061549576028	0.263034405833794	-0.200912693925996	0.22650852980868	-0.454031630894707	-0.15200309344505	-0.3040061868901	-0.120294233717712	0.0840642647884745
TA30290_4113	-1.55639334852439	-0.761213140412883	-0.395928676331139	-0.888968687611256	-0.358453970912476	-0.120294233717712	-0.810966175609983	-1.18442457113743	-0.514573172829758	0.0285691521967709	0.0285691521967709	0.454175893185802	0.111031312388744	0.189033824390017	0.475084882948783	0.111031312388744	0.16349873228288	0.389566811762726	-0.454031630894707	-0.0588936890535686	-0.286304185156641	-0.434402824145775	-0.2688167584278	0.124328135002202	-0.120294233717712	0.070389327891398	0.124328135002202	-0.888968687611256	-0.736965594166206	-0.943416471633633	0.0976107966264223	-0.358453970912476	-0.0892673380970874	-0.434402824145775	-1.05889368905357	-0.736965594166206
TA30291_4113	-0.62148837674627	-0.395928676331139	-0.0588936890535686	0.124328135002202	0.286881147788162	0.238786859587116	0.263034405833794	0.137503523749935	0.16349873228288	-0.0892673380970874	0.070389327891398	-0.104697378666693	-0.0439433475875971	0.0426443374084937	0.16349873228288	0.0840642647884745	0.16349873228288	-0.0892673380970874	-0.494109070270043	0.22650852980868	-0.286304185156641	-0.599462070416271	0.0565835283663675	-0.358453970912476	-0.0892673380970874	0.0426443374084937	-0.473931188332412	0.263034405833794	0.0840642647884745	-0.0892673380970874	0.286881147788162	0.321928094887362	0.263034405833794	0.0840642647884745	-0.0291463456595165	-0.184424571137427
TA30292_4113	-0.862496476250065	-0.643856189774725	-0.340075441597622	-0.136061549576028	0.0143552929770701	-0.0144995696951151	0.400537929583729	0.137503523749935	-0.200912693925996	0.0426443374084937	-0.120294233717712	-0.3040061868901	-0.0588936890535686	-0.120294233717712	0.189033824390017	-0.184424571137427	0.0426443374084937	-0.321928094887362	-0.577766999316952	0.070389327891398	-0.377069649079823	-0.713118852211838	0.0565835283663675	-0.62148837674627	-0.599462070416271	0.0426443374084937	-0.494109070270043	-0.0144995696951151	-0.0439433475875971	-0.168122758808327	0.286881147788162	0.137503523749935	0.20163386116965	-0.434402824145775	0.0285691521967709	-0.200912693925996
TA30297_4113	-0.139235797371172	-0.358453970912476	-0.599462070416271	-0.184424571137427	0.0143552929770701	-0.200912693925996	-0.473931188332412	-1.08926733809709	-0.943416471633633	0.189033824390017	-0.251538766995965	-0.0144995696951151	-0.104697378666693	0.485426827170242	0.333423733725192	-0.0740005814437769	-0.0740005814437769	-0.217591435072627	0.0840642647884745	-0.321928094887362	-0.104697378666693	-0.0144995696951151	0.31034012061215	0.678071905112638	0.124328135002202	0.298658315564515	0.238786859587116	-0.0892673380970874	-0.200912693925996	-0.120294233717712	-0.0439433475875971	0.298658315564515	-0.168122758808327	-0.217591435072627	-0.377069649079823	-0.168122758808327
TA30298_4113	-0.340075441597622	-0.0892673380970874	0.333423733725192	-0.336427664582477	0.0143552929770701	-0.0144995696951151	-0.204233052217608	-0.120294233717712	0.0143552929770701	0.0976107966264223	-0.0144995696951151	0.526068811667588	0.0758748669751273	0.126972856257766	0.807354922057604	-0.234465253637023	-0.0439433475875971	0.111031312388744	0.111031312388744	0.137503523749935	0.22650852980868	0.0676387168753633	-0.514573172829758	0.0840642647884745	-0.120294233717712	0.0976107966264223	0.545968369105293	0.0976107966264223	0.111031312388744	-0.0740005814437769	0.0257375614136083	-0.0588936890535686	-0.184424571137427	0.0565835283663675	-0.234465253637023	-0.200912693925996
TA30301_4113	0.111031312388744	-0.0145731728297583	0.162059663217551	0.0335439824005734	-0.278833438335124	-0.00115508034360053	0.244874216560168	0.282944792201594	0.218080919657225	0.156680979696109	0.18267829851524	0.0415556134656536	0.0143552929770701	-0.0144995696951151	0.225717665218502	0.0284998151927819	-0.0550685593174106	-0.0171540253876476	0.203975458619286	0.361495272743959	-0.0816339597704322	0.11047450223339	0.252437294699232	0.104321054507583	0.239201189018637	-0.000721708434834281	-0.1047807859074	0.613439202098134	0.648889177579264	0.389524776418729	0.261780978028506	0.012585287867453	0.11047450223339	0.27500704749987	0.202996179837918	0.307331367468288
TA30302_4113	0.176322772640463	0.22650852980868	0.0565835283663675	0.0426443374084937	-0.434402824145775	-0.15200309344505	-0.15200309344505	0.137503523749935	0.137503523749935	0.176322772640463	0.20163386116965	-0.0588936890535686	0.0840642647884745	-0.0588936890535686	0.150559676575381	-0.0439433475875971	0.16349873228288	0.070389327891398	0.16349873228288	0.432959407276106	-0.0439433475875971	0.27500704749987	0.27500704749987	0.238786859587116	0.150559676575381	-0.0588936890535686	-0.0588936890535686	0.678071905112638	0.622930350920177	0.31034012061215	0.22650852980868	-0.0588936890535686	0.238786859587116	0.16349873228288	0.137503523749935	0.124328135002202
TA30303_4113	1.02856915219677	1.13093086982645	0.7311832415722	1.89530262133331	1.71369581484336	1.41683974191283	1.72246602447109	1.55090066464752	1.47508488294878	-0.0740005814437769	-0.104697378666693	0.176322772640463	0.070389327891398	0.0285691521967709	0.0840642647884745	-0.0439433475875971	0.0426443374084937	-0.0439433475875971	0.0143552929770701	0.0143552929770701	0.176322772640463	-0.0144995696951151	-0.0588936890535686	0.0976107966264223	-0.286304185156641	-0.136061549576028	-0.0740005814437769	0.871843648509318	0.432959407276106	0.739848102699327	0.389566811762726	0.632268215499513	0.321928094887362	0.485426827170242	0.84799690655495	0.526068811667588
TA30305_4113	0.111031312388744	-0.0439433475875971	-0.321928094887362	0.53605290024021	0.622930350920177	0.485426827170242	-0.971430847803229	-0.736965594166206	-0.761213140412883	0.0285691521967709	-0.234465253637023	0.070389327891398	0.0285691521967709	0.286881147788162	0.070389327891398	-0.136061549576028	-0.200912693925996	0.16349873228288	-0.168122758808327	-0.785875194647153	-0.0439433475875971	0.189033824390017	0.124328135002202	0.111031312388744	-0.395928676331139	-0.454031630894707	0.0976107966264223	0.137503523749935	-0.415037499278844	0.263034405833794	-0.120294233717712	-0.0892673380970874	0.37851162325373	-0.514573172829758	-0.494109070270043	-0.395928676331139
TA30312_4113	-0.2688167584278	-0.321928094887362	-0.184424571137427	0.53605290024021	0.238786859587116	0.55581615506164	0.0426443374084937	0.895302621333307	0.839959587489532	0.0565835283663675	0.286881147788162	0.0426443374084937	0.124328135002202	0.16349873228288	0.111031312388744	0.16349873228288	0.22650852980868	0.0565835283663675	-0.15200309344505	0.31034012061215	-0.168122758808327	0.070389327891398	0.687060688339892	0.333423733725192	0.411426245726465	0.333423733725192	0.189033824390017	0.0976107966264223	0.0285691521967709	-0.377069649079823	0.333423733725192	0.748461233004035	0.422233000683048	0.263034405833794	0.505890929729957	0.495695162624069
TA30316_4113	-0.515162268428399	-0.657366296741579	-0.667303614479054	-0.344248442265865	-0.30499636895422	-0.312967140888731	-0.114860328395137	-0.496402249297898	-0.243608439541319	0.0772267963399363	0.0496139328874306	-0.0397390106048304	0.0284998151927819	0.00703479125082791	0.0693417139896359	-0.00354329102013544	0.090710320140071	0.156680979696109	-0.261420394406679	0.201142795934998	-0.396428397529126	-0.474070350582375	0.304215390612531	-0.201008003105027	0.132658433255144	0.29789503526533	0.182566296726265	-0.349264706255049	-0.5043411215499	-0.91825063385856	-0.0514185183205828	-0.0816339597704322	-0.304116140022002	-0.279683332419236	-0.41825063385856	-0.51589931510583
